gene	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	max_pval	minimump_p_val	subtype
Tbc1d1	5.704766955500179e-12	0.3333049207286903	0.46	0.169	1.2010245871414528e-7	0.004279743082398888	0.28024606945818237	0.275	0.061	1	0.004279743082398888	1.1409533910967812e-11	CD34+ SC
Lrch1	6.181582285955419e-12	0.34243744609854904	0.493	0.218	1.3014085186621942e-7	0.02308238003671781	0.29138830600542753	0.318	0.182	1	0.02308238003671781	1.2363164571872606e-11	CD34+ SC
Gna13	6.45376212831878e-12	0.31801980972525323	0.767	0.661	1.3587105408749527e-7	0.0010633001932796246	0.35115138105568056	0.63	0.515	1	0.0010633001932796246	1.2907524256595875e-11	CD34+ SC
Nlgn2	7.090225663980797e-12	0.3281483743184681	0.602	0.387	1.4927052090378772e-7	0.004885000120721918	0.3212284704539879	0.42	0.242	1	0.004885000120721918	1.4180451327911323e-11	CD34+ SC
Atp10a	1.001024199245671e-11	0.3491931459481363	0.614	0.435	2.107456246671911e-7	0.011742193291649999	0.29847382868900896	0.366	0.212	1	0.011742193291649999	2.0020483984813168e-11	CD34+ SC
Rnf139	1.1211325885382923e-11	0.3536325134085347	0.553	0.315	2.3603204386496668e-7	0.019205449916462163	0.2588531961769819	0.354	0.182	1	0.019205449916462163	2.242265177064015e-11	CD34+ SC
Pycard	1.1558346654684625e-11	0.5441993639991979	0.666	0.597	2.433378721210754e-7	0.00490404830727091	0.4376899143097396	0.57	0.576	1	0.00490404830727091	2.311669330923558e-11	CD34+ SC
Tspan4	1.4208741056000881e-11	0.3791001225611814	0.689	0.556	2.991366254519865e-7	7.664409845664068e-4	0.3993842526040543	0.572	0.394	1	7.664409845664068e-4	2.8417482111799797e-11	CD34+ SC
Tasor2	1.8557020327420708e-11	0.3480114780129837	0.606	0.444	3.906809489531882e-7	0.02396912101874329	0.289679672653398	0.434	0.333	1	0.02396912101874329	3.7114040654496954e-11	CD34+ SC
Trim34a	2.0798756487609847e-11	0.32723055984878024	0.46	0.177	4.378762203336501e-7	2.494594786223736e-4	0.3703898042629633	0.334	0.03	1	2.494594786223736e-4	4.159751297478703e-11	CD34+ SC
Cct7	2.4659675101102763e-11	0.2610463243681943	0.821	0.806	5.191601399035165e-7	0.012950182843863298	0.2536175114227325	0.637	0.697	1	0.012950182843863298	4.931935020159729e-11	CD34+ SC
Gm47283	2.671386330638103e-11	0.3199475559777646	0.821	0.726	5.624069641892398e-7	9.460309817530601e-5	0.3133071971024258	0.818	0.818	1	9.460309817530601e-5	5.34277266120483e-11	CD34+ SC
Batf3	2.8924736986098225e-11	0.3548827271028032	0.313	0.024	6.089524877683259e-7	0.0470450828130203	0.2721548546151032	0.279	0.152	1	0.0470450828130203	5.7849473971359646e-11	CD34+ SC
Irf9	3.539244244153938e-11	0.339971312480804	0.676	0.532	7.451170907217286e-7	0.0017505395400188274	0.3792345013366505	0.526	0.394	1	0.0017505395400188274	7.078488488182604e-11	CD34+ SC
Pum2	7.141199440561671e-11	0.29744010026532086	0.765	0.742	1.5034367182214486e-6	0.0029501078221993403	0.31980573829051023	0.627	0.636	1	0.0029501078221993403	1.4282398880613334e-10	CD34+ SC
Nab1	7.29299324948053e-11	0.3127372775141074	0.645	0.492	1.5353938688131361e-6	0.022176788681573956	0.29812658394336533	0.492	0.424	1	0.022176788681573956	1.4585986498429173e-10	CD34+ SC
Mat2a	8.002981314174255e-11	0.26145730524435773	0.905	0.887	1.6848676560731059e-6	1.1816636433519797e-6	0.4211578087724591	0.823	0.758	0.02487756468348923	1.1816636433519797e-6	1.6005962627707985e-10	CD34+ SC
S1pr3	1.2101211549448324e-10	0.38914712542983587	0.474	0.185	2.5476680675053556e-6	1.540419201606848e-6	0.6190127565140272	0.488	0.061	0.03243044545142897	1.540419201606848e-6	2.420242309743222e-10	CD34+ SC
Nop56	1.7637416430231053e-10	0.35410056143968394	0.709	0.597	3.7132052810565435e-6	0.001023405281106158	0.393879622243937	0.584	0.424	1	0.001023405281106158	3.527483285735127e-10	CD34+ SC
Csf2rb	2.096814048329317e-10	0.416974802674691	0.334	0.056	4.414422615947711e-6	8.966446797159477e-4	0.4873570144744117	0.323	0.061	1	8.966446797159477e-4	4.193628096218967e-10	CD34+ SC
Jade2	2.2518295877719035e-10	0.28451152944760477	0.353	0.081	4.740776831136188e-6	0.013064413601043417	0.2519490653092096	0.235	0.061	1	0.013064413601043417	4.5036591750367266e-10	CD34+ SC
Ppme1	2.2814740464604422e-10	0.3212254462077698	0.614	0.435	4.803187310013169e-6	0.006744047897209009	0.32431264427137957	0.45	0.303	1	0.006744047897209009	4.562948092400369e-10	CD34+ SC
Psmd11	2.2930150329176844e-10	0.25586961581415246	0.79	0.774	4.827484548801601e-6	0.0030065557214277627	0.3068226969243641	0.609	0.636	1	0.0030065557214277627	4.5860300653095626e-10	CD34+ SC
Lifr	3.0616474956736745e-10	0.3582623812705439	0.695	0.581	6.445686472641787e-6	0.0032440840711650976	0.31519529169477234	0.633	0.576	1	0.0032440840711650976	6.123294990409966e-10	CD34+ SC
Pikfyve	3.0844046872835125e-10	0.35344897945368714	0.594	0.435	6.493597188137979e-6	0.02587975715777966	0.29528615879258213	0.443	0.364	1	0.02587975715777966	6.168809373615655e-10	CD34+ SC
Gcnt2	3.238073602446909e-10	0.29372715929225546	0.365	0.089	6.817116355231478e-6	0.02243873655771266	0.2522988120409801	0.289	0.121	1	0.02243873655771266	6.476147203845298e-10	CD34+ SC
Ranbp2	3.6611526432621504e-10	0.2884649905817829	0.777	0.758	7.707824659859806e-6	0.02199520738058778	0.2552487545931162	0.588	0.576	1	0.02199520738058778	7.322305285183875e-10	CD34+ SC
Snhg1	3.9298401063567155e-10	0.3270730961368638	0.746	0.702	8.273492375912793e-6	0.003299691493647017	0.3503174057063342	0.617	0.515	1	0.003299691493647017	7.859680211169061e-10	CD34+ SC
Gm4841	4.680341343603793e-10	0.3439072388292483	0.322	0.048	9.853522630689065e-6	0.002400796418409356	0.37136597945484995	0.302	0.061	1	0.002400796418409356	9.360682685017021e-10	CD34+ SC
Serpine1	5.242632475055188e-10	0.4242872840113744	0.703	0.427	1.1037314149733687e-5	1.4498571481458123e-4	0.6164253020638756	0.615	0.455	1	1.4498571481458123e-4	1.048526494736183e-9	CD34+ SC
Cmtm6	5.871010789692972e-10	0.29996875560253866	0.687	0.613	1.2360239015540614e-5	0.026655153454599553	0.2897745938691817	0.489	0.424	1	0.026655153454599553	1.1742021575939043e-9	CD34+ SC
Tnfsf8	6.383087818479648e-10	0.32761189678721336	0.25	0	1.3438314784245203e-5	0.026690188798078617	0.32396128203793034	0.276	0.121	1	0.026690188798078617	1.2766175632884883e-9	CD34+ SC
Serpinb9	6.815608024602969e-10	0.3007725902643551	0.569	0.355	1.434889957419663e-5	0.046371487208757674	0.2851359404631203	0.515	0.515	1	0.046371487208757674	1.3631216044560652e-9	CD34+ SC
Etv6	7.064552787485079e-10	0.29463390392616096	0.557	0.371	1.4873002983492337e-5	0.004348928264088036	0.3388518872992399	0.39	0.212	1	0.004348928264088036	1.4129105569979368e-9	CD34+ SC
Bcl3	7.1864415520387e-10	0.3259481039736792	0.464	0.234	1.5129615399507077e-5	0.00932963096730239	0.3391921492301814	0.417	0.273	1	0.00932963096730239	1.43728830989129e-9	CD34+ SC
Gsdmd	7.310799032987312e-10	0.3106033115688339	0.579	0.427	1.539142520414819e-5	0.014051973027524695	0.28727911261471584	0.362	0.212	1	0.014051973027524695	1.4621598060629843e-9	CD34+ SC
Baz1a	8.697497722983505e-10	0.3163458696304203	0.437	0.185	1.8310841956197174e-5	0.0023986297083480003	0.3221145033544208	0.326	0.091	1	0.0023986297083480003	1.739499543840236e-9	CD34+ SC
Fgl2	9.170861177237617e-10	0.36949764263286555	0.703	0.492	1.9307414036438354e-5	4.314479900602109e-4	0.4796972349145302	0.503	0.212	1	4.314479900602109e-4	1.8341722346064748e-9	CD34+ SC
Eef1e1	1.7270063254187934e-9	0.3046307307337792	0.478	0.274	3.635866416904185e-5	0.015497477613923063	0.26105831263990736	0.298	0.121	1	0.015497477613923063	3.4540126478550294e-9	CD34+ SC
Trim26	1.7994542142838974e-9	0.32338830974829874	0.544	0.355	3.7883909573318895e-5	0.026807997141428543	0.2811026704327043	0.452	0.394	1	0.026807997141428543	3.5989084253297475e-9	CD34+ SC
Clu	2.2780893137629682e-9	0.28021111864124837	0.73	0.685	4.796061432265177e-5	1.0569851531766075e-4	0.2931026451775671	0.865	0.939	1	1.0569851531766075e-4	4.5561786223362334e-9	CD34+ SC
Arsi	2.8923104246846093e-9	0.3569801737584567	0.732	0.645	6.089181137088508e-5	0.0018714927742711617	0.42241267684346345	0.501	0.333	1	0.0018714927742711617	5.784620841003749e-9	CD34+ SC
Cd200	4.387048597492391e-9	0.418445909848716	0.47	0.226	9.23605341230073e-5	0.01186428417683435	0.3797172488246856	0.424	0.303	1	0.01186428417683435	8.774097175738569e-9	CD34+ SC
Ch25h	5.40485980385652e-9	0.314582665328221	0.272	0.032	1.137885134505913e-4	1.7867615357223225e-4	0.5475501297087784	0.369	0.061	1	1.7867615357223225e-4	1.0809719578500513e-8	CD34+ SC
Epas1	5.798042249382285e-9	0.3990941718671076	0.524	0.339	1.2206618347624524e-4	0.009006740907133097	0.39058852426180074	0.523	0.455	1	0.009006740907133097	1.1596084465147267e-8	CD34+ SC
Tlk2	6.224637621418574e-9	0.29422965940416024	0.617	0.492	1.3104729584372524e-4	0.01339676048063697	0.3205561590554845	0.428	0.333	1	0.01339676048063697	1.2449275204091031e-8	CD34+ SC
Casp3	6.9639760718562725e-9	0.3722858750162331	0.526	0.371	1.466125882407901e-4	0.019295553859101304	0.2977064507447198	0.325	0.182	1	0.019295553859101304	1.3927952095215538e-8	CD34+ SC
Rai14	7.217372538418478e-9	0.33790109733490287	0.511	0.315	1.519473440513242e-4	0.002672084649874147	0.4114869704180586	0.463	0.273	1	0.002672084649874147	1.4434745024746476e-8	CD34+ SC
Tnfrsf11b	8.060224661836892e-9	0.32352202715471146	0.334	0.089	1.696919098056521e-4	0.005301609883329241	0.2809107895514909	0.195	0	1	0.005301609883329241	1.6120449258706513e-8	CD34+ SC
Gm21860	1.0378770778665782e-8	0.31724256380603516	0.404	0.185	0.00021850426120325071	0.003737015664520644	0.29843205648002463	0.285	0.061	1	0.003737015664520644	2.0757541449612635e-8	CD34+ SC
Carhsp1	1.0435986508363799e-8	0.3189472754105581	0.693	0.661	2.1970882396058308e-4	0.0010016542006399962	0.39550767192915254	0.528	0.333	1	0.0010016542006399962	2.087197290781773e-8	CD34+ SC
Tcof1	1.3485094672054249e-8	0.3602083079917948	0.565	0.419	2.839016981307581e-4	0.006943777962100101	0.3574681969686649	0.464	0.333	1	0.006943777962100101	2.6970189162260656e-8	CD34+ SC
Arl5b	1.755729068036557e-8	0.2925281003098421	0.61	0.435	3.696336406937363e-4	0.007029347659216164	0.36367701182812734	0.515	0.424	1	0.007029347659216164	3.511458105247259e-8	CD34+ SC
Cp	2.105108227782873e-8	0.2527989596636224	0.806	0.702	4.4318843519512827e-4	0.0022340606987088234	0.3046857726009755	0.74	0.727	1	0.0022340606987088234	4.210216411250932e-8	CD34+ SC
Nfkbiz	2.7098301710917958e-8	0.30604207969379893	0.839	0.726	5.705005459199558e-4	0.0015085403655657169	0.33182318672999855	0.778	0.697	1	0.0015085403655657169	5.419660268751794e-8	CD34+ SC
Chka	4.004965448500395e-8	0.345947897391197	0.627	0.435	8.431653758727882e-4	0.010532807179005278	0.3724280875433949	0.485	0.333	1	0.010532807179005278	8.009930736603295e-8	CD34+ SC
Itga9	4.015942289172179e-8	0.3148038467604075	0.53	0.371	8.454763301394188e-4	0.02814103672620487	0.26929977583097464	0.387	0.242	1	0.02814103672620487	8.031884417066423e-8	CD34+ SC
Uap1	4.465508780597929e-8	0.30284837742422577	0.761	0.798	9.401235635792819e-4	0.005315673067062253	0.30338789947024736	0.648	0.667	1	0.005315673067062253	8.931017361788145e-8	CD34+ SC
Has1	6.757933905111957e-8	0.3834460407774878	0.779	0.556	0.0014227478250432204	3.87945785802347e-5	0.6054608509581872	0.702	0.364	0.8167422628496812	3.87945785802347e-5	1.351586735352719e-7	CD34+ SC
Syde1	7.763693328551138e-8	0.2775567733856891	0.551	0.444	0.0016344903564598711	0.046034849815606925	0.25535614179276345	0.405	0.333	1	0.046034849815606925	1.552738605435296e-7	CD34+ SC
Eng	8.038683947944253e-8	0.2913224371821481	0.707	0.621	0.0016923841315607034	0.0037538399234001442	0.3079915985805264	0.651	0.667	1	0.0037538399234001442	1.6077367249684124e-7	CD34+ SC
Edem1	9.65853993179128e-8	0.25779696174769423	0.643	0.581	0.0020334124118400183	0.0335379527372613	0.260683536647246	0.49	0.485	1	0.0335379527372613	1.931707893070864e-7	CD34+ SC
Icam1	1.6482339001352942e-7	0.2704733425582271	0.726	0.532	0.003470026829954835	0.0014857077669543522	0.3385470440306949	0.66	0.606	1	0.0014857077669543522	3.2964675286030867e-7	CD34+ SC
Gpm6b	5.165636560211868e-7	0.31672460935988694	0.581	0.452	0.010875214650214045	0.035122093406252046	0.27800811084197563	0.501	0.455	1	0.035122093406252046	1.0331270452043622e-6	CD34+ SC
Tm4sf1	6.021314721833756e-7	0.30312111024970084	0.619	0.516	0.012676673883876607	0.0076556927106306285	0.33422614697769204	0.628	0.576	1	0.0076556927106306285	1.2042625818044413e-6	CD34+ SC
Fas	7.677710245447631e-7	0.28812894990980453	0.551	0.46	0.0161638833797409	0.006733820997073721	0.351617935150986	0.478	0.364	1	0.006733820997073721	1.535541459617179e-6	CD34+ SC
Casp8	1.4600944908385102e-6	0.2714569458075746	0.46	0.323	0.030739369315623155	0.004800991858948382	0.30625403260472883	0.325	0.121	1	0.004800991858948382	2.9201868498010976e-6	CD34+ SC
Ccl5	2.949042480062499e-6	0.26250639184088426	0.155	0	0.062086191332755794	0.03347538249382443	0.30411779371974046	0.202	0.061	1	0.03347538249382443	5.898076263273449e-6	CD34+ SC
Emb	4.4886148626412444e-5	0.2997206814672738	0.396	0.226	0.9449880870318612	0.006062876801868992	0.35119947780600813	0.3	0.091	1	0.006062876801868992	8.977028248648642e-5	CD34+ SC
Sct	0.004049374134502558	0.31178782585675335	0.239	0.145	1	0.0019333616097435358	0.4371763598650178	0.268	0.03	1	0.004049374134502558	0.003862985332373042	CD34+ SC
Cxcl9	2.510305152180737e-16	1.9003031578928422	1	0.017	5.284945436886106e-12	5.039713586609204e-5	1.8857687775762035	1	0.182	1	5.039713586609204e-5	5.020610304361472e-16	Collecting
Cxcl10	1.425263751374082e-10	1.4422461597758296	0.933	0.155	3.000607775767855e-6	3.0835418046750525e-4	1.534149963239505	1	0.409	1	3.0835418046750525e-4	2.8505275025450203e-10	Collecting
Ubd	1.438136422844176e-7	1.017930167297683	0.733	0.121	0.0030277086110138433	3.697204106539448e-4	1.600718126085507	1	0.455	1	3.697204106539448e-4	2.876272638864716e-7	Collecting
AA467197	6.293064931267127e-6	0.6821489157259762	0.4	0.017	0.13248789599796681	0.0031339489493706074	0.8097231889066976	0.4	0	1	0.0031339489493706074	1.2586090259868028e-5	Collecting
Ifi204	6.630638669848833e-6	0.61108316300591	0.333	0	0.1395948359163275	0.04525554618596201	0.2801247634548413	0.2	0	1	0.04525554618596201	1.3261233374328498e-5	Collecting
Mt2	6.630638669848833e-6	0.7719182419560554	0.333	0	0.1395948359163275	0.04871211172788688	0.7402952961853612	0.6	0.273	1	0.04871211172788688	1.3261233374328498e-5	Collecting
Mndal	0.020192215827122054	0.5096717103372548	0.2	0.034	1	1.1225015433084959e-5	1.1071006711775562	0.8	0	0.23632024991273765	0.020192215827122054	2.2449904865198437e-5	Collecting
Anxa8	5.959684262792522e-4	0.25524266509537114	0.2	0	1	0.04525554618596201	0.2801247634548413	0.2	0	1	0.04525554618596201	0.0011915816741933831	Collecting
AW112010	0.020192215827122054	0.3396630046758117	0.2	0.034	1	0.0014702039321036076	0.851571333110893	0.6	0.045	1	0.020192215827122054	0.0029382463646052417	Collecting
Ly6a	0.004435379019393892	0.6735599864414928	0.4	0.121	1	0.0022912280746434405	1.3242140024059381	0.8	0.227	1	0.004435379019393892	0.004577206423196849	Collecting
Sct	0.04293498875832968	0.2966696407627418	0.133	0.017	1	0.0031339489493706074	0.5797860369430397	0.4	0	1	0.04293498875832968	0.006258076262723956	Collecting
Ly6c1	0.03979857356241318	0.5530717752774775	0.267	0.086	1	0.0031339489493706074	0.6104909419229689	0.4	0	1	0.03979857356241318	0.006258076262723956	Collecting
Ddr2	0.005327696418770504	0.28141194667799746	0.2	0.017	1	0.04525554618596201	0.44453349250016366	0.2	0	1	0.04525554618596201	0.010627008488410429	Collecting
Pgf	0.035884245750598065	0.6465152655075315	0.333	0.138	1	0.04525554618596201	0.2801247634548413	0.2	0	1	0.04525554618596201	0.07048081240810683	Collecting
Sox9	0.04293498875832968	0.32816082071516045	0.133	0.017	1	0.04525554618596201	0.5182144943764229	0.2	0	1	0.04525554618596201	0.08402656425698146	Collecting
Slc15a3	0.04293498875832968	0.31193472049356047	0.133	0.017	1	0.04525554618596201	0.44453349250016366	0.2	0	1	0.04525554618596201	0.08402656425698146	Collecting
Ifi205	0.0017009462735912315	1.3174529609340404	0.927	0.25	1	2.455095186229436e-4	1.1792823053338233	0.903	0.333	1	0.0017009462735912315	4.909587623221524e-4	Cxcl9+ TRC
Cxcl9	0.0033965082798387927	0.671377323535387	1	1	1	3.247644642255633e-4	0.5639472189912276	1	1	1	0.0033965082798387927	6.494234564939031e-4	Cxcl9+ TRC
Hif1a	0.002121070480572858	1.1171336853892162	0.943	0.25	1	3.5298621419931737e-4	0.9896284566786478	0.918	0.667	1	0.002121070480572858	7.058478291312201e-4	Cxcl9+ TRC
Timp1	0.01366555386047805	0.9498735011110976	0.899	0.5	1	5.355202268161309e-4	1.415023143957882	0.842	0.167	1	0.01366555386047805	0.0010707536717189325	Cxcl9+ TRC
Gm10076	0.013182090660277444	0.3978169509542837	0.92	1	1	6.153142839910022e-4	0.935422770576962	0.889	0.5	1	0.013182090660277444	0.001230249956313921	Cxcl9+ TRC
Lgals3bp	0.0020583409049800636	0.6359439345629254	0.958	1	1	6.636922204995544e-4	0.5811319472289751	0.945	0.833	1	0.0020583409049800636	0.0013269439536355574	Cxcl9+ TRC
Sdc4	0.007962662068078268	0.6374649342236474	0.941	1	1	6.930337682766238e-4	0.8590055293777863	0.919	0.667	1	0.007962662068078268	0.0013855872407492753	Cxcl9+ TRC
Clic4	9.573323584942098e-4	0.6699974939293087	0.986	1	1	7.709162258575857e-4	0.33006637604488875	0.985	1	1	9.573323584942098e-4	0.001541238139887881	Cxcl9+ TRC
Npc2	0.0022592417194511843	0.4033496995866377	0.978	1	1	7.902322645286509e-4	0.6386807930063751	0.975	0.667	1	0.0022592417194511843	0.0015798400620254003	Cxcl9+ TRC
Mpeg1	0.004736777875715389	1.0968428331138576	0.814	0	1	8.986893518239103e-4	1.0557275001568014	0.837	0.333	1	0.004736777875715389	0.0017965710610967388	Cxcl9+ TRC
Gbp4	0.022332375567793626	0.6833211630588276	0.896	0.5	1	0.0010481966447203922	0.8057749471192347	0.918	0.667	1	0.022332375567793626	0.002095294573234782	Cxcl9+ TRC
Ly6a	0.01526630146907041	1.0307761026594235	0.923	0.25	1	0.001156170445779272	0.9424560822952159	0.96	0.5	1	0.01526630146907041	0.0023110041614588512	Cxcl9+ TRC
Ccl7	0.0013082018307267228	1.3715801066284858	0.978	0.5	1	0.023753095480586694	0.5225182883677022	0.98	0.833	1	0.023753095480586694	0.0026146922694235296	Cxcl9+ TRC
Vcan	0.0013871272109218485	1.3818112250375467	0.924	0	1	0.0020150346902924146	0.9615527251448616	0.9	0.333	1	0.0020150346902924146	0.0027723302999444165	Cxcl9+ TRC
Sod2	0.0014103833835613934	0.6922615785287323	0.982	1	1	0.003463879172743842	0.5074856315646039	0.97	0.833	1	0.003463879172743842	0.00281877758583416	Cxcl9+ TRC
Slco3a1	0.004760501180399814	0.8038234690737194	0.911	0.75	1	0.0015185556250249636	0.6943023853947283	0.892	0.667	1	0.004760501180399814	0.0030348052388636335	Cxcl9+ TRC
Ifi204	0.0017741228567025294	0.9179394913519517	0.959	1	1	0.004118273715524205	0.5368671932360621	0.932	0.667	1	0.004118273715524205	0.003545098201494384	Cxcl9+ TRC
Srgn	0.014642583401785866	0.3866211300771125	0.953	1	1	0.0018439314117826221	0.5242990240295375	0.947	0.833	1	0.014642583401785866	0.0036844627405138853	Cxcl9+ TRC
Calhm6	0.0019743532959002616	1.1240816966229077	0.942	0.5	1	0.015258727125403672	0.49159489837694736	0.928	0.833	1	0.015258727125403672	0.0039448085208634905	Cxcl9+ TRC
Axl	0.014181778094143721	0.46172822900269084	0.912	1	1	0.0022786439055350453	0.6001969629534469	0.895	0.833	1	0.014181778094143721	0.004552095593021858	Cxcl9+ TRC
Tnc	0.01396445876156322	0.8648376200141228	0.852	0.5	1	0.002422404337395655	0.9593071754725877	0.83	0.333	1	0.01396445876156322	0.004838940632017479	Cxcl9+ TRC
Plpp3	0.007381845379419156	0.7049633972944072	0.935	0.75	1	0.0025495084228299584	0.6338693480084551	0.932	0.667	1	0.007381845379419156	0.0050925168524618356	Cxcl9+ TRC
Irf7	0.002604230230064885	0.9556563515980983	0.935	0.75	1	0.011292603128155368	0.49009897402063696	0.904	0.667	1	0.011292603128155368	0.005201678445038585	Cxcl9+ TRC
Tnfaip2	0.004137399409825001	1.0296749260970695	0.938	0.25	1	0.002985043586564233	0.5881658419454797	0.937	0.667	1	0.004137399409825001	0.005961176687914777	Cxcl9+ TRC
Gng12	0.02622985031659852	0.32647044863372177	0.934	1	1	0.0033757520588420364	0.523045420923598	0.907	0.833	1	0.02622985031659852	0.006740108415721299	Cxcl9+ TRC
Trim30a	0.00416601581954419	0.985009516871076	0.885	0.25	1	0.04537499030590357	0.45266790099685816	0.848	0.667	1	0.04537499030590357	0.00831467595127969	Cxcl9+ TRC
Ifi44	0.011170030580829233	0.9413119158098707	0.726	0	1	0.004188394591135219	0.8707915477060445	0.716	0.167	1	0.011170030580829233	0.008359246533019385	Cxcl9+ TRC
Eif2s2	0.004318860577983857	0.5127833893738518	0.942	1	1	0.006637083880987891	0.4175296610001036	0.927	0.833	1	0.006637083880987891	0.008619068599275647	Cxcl9+ TRC
Rsad2	0.013369831369505234	0.8740038847608145	0.706	0	1	0.005285335012524168	0.8446674900704831	0.702	0.167	1	0.013369831369505234	0.010542735258853722	Cxcl9+ TRC
Mt2	0.010207972228253892	1.1802691048421894	0.735	0	1	0.005627650563501259	1.087618550055689	0.72	0.167	1	0.010207972228253892	0.01122363067613764	Cxcl9+ TRC
Marcks	0.016528101016657047	0.2949337665985807	0.968	1	1	0.0057030331251310615	0.4097438405120668	0.971	0.833	1	0.016528101016657047	0.011373541663435778	Cxcl9+ TRC
Adamts9	0.006700045459161798	0.8640277624444319	0.867	0.5	1	0.02573032312633474	0.521792796812042	0.842	0.667	1	0.02573032312633474	0.013355200309168766	Cxcl9+ TRC
Il33	0.006735252707720993	0.5771582079962869	0.953	1	1	0.047149620743648264	0.31566842832577047	0.949	1	1	0.047149620743648264	0.013425141786405123	Cxcl9+ TRC
Sct	0.027800645308723386	1.051713389238667	0.618	0	1	0.006797852817356839	1.1174252044258104	0.621	0	1	0.027800645308723386	0.013549494831787237	Cxcl9+ TRC
Ubd	0.01045442461082815	0.9364913830204222	0.835	0.5	1	0.007038295059104194	0.7379725504311945	0.947	0.667	1	0.01045442461082815	0.014027052520869372	Cxcl9+ TRC
Anxa2	0.007709568501200257	0.9596734961931446	0.829	0.25	1	0.04475793084992837	0.5152926717106282	0.811	0.667	1	0.04475793084992837	0.015359699555925815	Cxcl9+ TRC
Pakap.1	0.008167126127340737	0.7500639366738794	0.928	0.5	1	0.04829281183187021	0.3589139968887648	0.904	0.833	1	0.04829281183187021	0.016267550305501578	Cxcl9+ TRC
Mif	0.01192532626820313	0.49030542149684875	0.937	1	1	0.008243168856442929	0.403028954335926	0.93	0.833	1	0.01192532626820313	0.016418387880090035	Cxcl9+ TRC
Cycs	0.008494670632735934	0.42655186180586147	0.919	1	1	0.0241699484904085	0.48545208298632847	0.885	0.667	1	0.0241699484904085	0.016917181836313203	Cxcl9+ TRC
Wdr89	0.008767669932026047	0.6581393301840479	0.867	0.75	1	0.03879627264908766	0.504288431124021	0.856	0.5	1	0.03879627264908766	0.017458467828015137	Cxcl9+ TRC
Cnn3	0.011339610987592433	0.5311817443773307	0.93	1	1	0.01604320517322761	0.508230348007687	0.909	0.833	1	0.01604320517322761	0.02255063519783494	Cxcl9+ TRC
Slfn2	0.013323463335148772	0.7832516336049168	0.706	0	1	0.011798079739138725	0.6588158933602082	0.683	0.167	1	0.013323463335148772	0.02345696479274637	Cxcl9+ TRC
H13	0.03512914214352748	0.39127278932834986	0.9	0.75	1	0.012203925989198934	0.6902009457076548	0.869	0.5	1	0.03512914214352748	0.02425891616884802	Cxcl9+ TRC
Ifi206	0.046091330636890464	0.7447944702315643	0.549	0	1	0.012521875668384315	0.814953410615921	0.564	0	1	0.046091330636890464	0.024886953966514167	Cxcl9+ TRC
Slc25a5	0.027064222072079966	0.29842083171555145	0.917	1	1	0.012896200543139332	0.3803471735202658	0.89	0.833	1	0.027064222072079966	0.025626089097829808	Cxcl9+ TRC
Lpp	0.018332788575635688	0.409113264486213	0.931	1	1	0.012999146840618588	0.46500265163635557	0.907	0.833	1	0.018332788575635688	0.025829315862653225	Cxcl9+ TRC
Rdh10	0.0147574917167645	0.9660954240309448	0.821	0.5	1	0.02128553723683739	0.6797597459400238	0.781	0.5	1	0.02128553723683739	0.029297199871758633	Cxcl9+ TRC
Mt1	0.022817581928738975	1.0378323428400078	0.74	0.25	1	0.01555873070119323	0.9449077116848723	0.699	0.333	1	0.022817581928738975	0.03087538730135422	Cxcl9+ TRC
Nme1	0.03326352765442518	0.3614691764896243	0.898	1	1	0.015798534919488887	0.46092775098212735	0.853	0.667	1	0.03326352765442518	0.031347476133375456	Cxcl9+ TRC
Tubb6	0.02233306135082041	0.5779251755574333	0.848	0.75	1	0.016339256854141778	0.5360407472544801	0.765	0.667	1	0.02233306135082041	0.03241154239373795	Cxcl9+ TRC
Bach1	0.037949861321160024	0.5660432525422745	0.819	0.75	1	0.017759562851770636	0.6448434018086455	0.793	0.333	1	0.037949861321160024	0.035203723630855305	Cxcl9+ TRC
Dll4	0.018069413925494392	0.7931664273206407	0.671	0	1	0.04943118777474719	0.5582057146287212	0.6	0.333	1	0.04943118777474719	0.03581232413137792	Cxcl9+ TRC
Osmr	0.01868015861708408	0.48675425976419406	0.9	1	1	0.02876319952503321	0.5288514330533555	0.866	0.5	1	0.02876319952503321	0.03701136890820875	Cxcl9+ TRC
Celf1	0.0251205703645161	0.593367104753865	0.631	0	1	0.018991332541466982	0.5880886002713668	0.602	0.167	1	0.0251205703645161	0.03762199437123338	Cxcl9+ TRC
Serpina3f	0.022130952870944263	0.7004848859828239	0.916	0.5	1	0.03945846636921308	0.4242701369975639	0.889	0.833	1	0.03945846636921308	0.04377212666691258	Cxcl9+ TRC
Gja1	0.034048210144021575	0.655597806805657	0.591	0	1	0.022428948272657602	0.5912371021359069	0.505	0	1	0.034048210144021575	0.04435483882469766	Cxcl9+ TRC
Sdc3	0.023294845516339882	0.6212049208341348	0.78	0.5	1	0.036791026621251714	0.47347324116571216	0.74	0.667	1	0.036791026621251714	0.04604704120504961	Cxcl9+ TRC
