gene	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	3_p_val	3_avg_log2FC	3_pct.1	3_pct.2	3_p_val_adj	max_pval	minimump_p_val	lec_type
F8	1.600446260872537e-20	-0.7195974540126768	0.685	0.982	3.3377306770496755e-16	3.93870790793041e-9	-0.7910992524067848	0.462	0.963	8.214175341988869e-5	1.0299265767365096e-23	-0.7134201033992992	0.596	0.973	2.1479118757839907e-19	3.93870790793041e-9	3.0897797302095196e-23	fLEC
Hadh	4.382607608004898e-14	-0.2940348406772485	0.032	0.31	9.139928166494215e-10	3.947378546128934e-9	-0.3216538467553642	0.009	0.269	8.232257957951892e-5	3.1355534086728543e-13	-0.2863535403083954	0.023	0.271	6.539196633787237e-9	3.947378546128934e-9	1.3147822824014153e-13	cLEC
Baz2b	4.332823441726515e-10	-0.31484076557620855	0.25	0.569	9.036103287720648e-6	4.004793088906516e-9	-0.4287447775699816	0.193	0.522	8.351995986914539e-5	7.385059176822968e-11	-0.4186763821984504	0.183	0.477	1.54015409132643e-6	4.004793088906516e-9	2.2155177528832773e-10	cLEC
Cav2	1.8107623021578924e-22	-0.5500014129907356	0.165	0.608	3.776344781150285e-18	4.057859402707954e-9	-0.48819017694486844	0.211	0.506	8.462665784347438e-5	1.6338675061281463e-13	-0.44930116042377327	0.151	0.458	3.407430684030249e-9	4.057859402707954e-9	5.432286906473654e-22	cLEC
Prkd3	1.1341446917362544e-13	-0.3560649392908441	0.048	0.426	2.3652587546159583e-9	4.119088307053878e-9	-0.3472493969176623	0.037	0.391	8.590358664360863e-5	1.3831351564659634e-10	-0.2668860644583845	0.025	0.273	2.8845283688097665e-6	4.119088307053878e-9	3.402434075208381e-13	Marco_LEC
Serinc5	1.3357237242733236e-16	-0.41958911195187965	0.071	0.552	2.7856518269720165e-12	4.123544155956975e-9	-0.38246593883325836	0.073	0.46	8.59965133724827e-5	2.1802984520529507e-14	-0.4290434765381544	0.07	0.44	4.547012421756429e-10	4.123544155956975e-9	4.0071711728199687e-16	Marco_LEC
Zc3h7b	9.636666918746955e-14	-0.35319737176416716	0.071	0.474	2.0097268859046774e-9	4.180497652412574e-9	-0.3445103696363204	0.085	0.444	8.718427854106423e-5	2.7208327237386625e-13	-0.3279893539129094	0.051	0.382	5.674296645356981e-9	4.180497652412574e-9	2.8910000756238096e-13	Marco_LEC
Numa1	1.153093766567975e-22	-0.5464535624199542	0.032	0.558	2.4047770501775118e-18	1.2512820093372093e-11	-0.4535032720532365	0.098	0.533	2.60954863047275e-7	4.2111543023894675e-9	-0.28432862380236434	0.115	0.396	8.782362297633235e-5	4.2111543023894675e-9	3.4592812997039286e-22	Marco_LEC
Plvap	2.1148085587693514e-24	-0.5791313113563394	0.511	0.84	4.4104332493134824e-20	4.219161717513214e-9	-0.4596045700627136	0.544	0.743	8.799061761873808e-5	3.44226777867458e-9	-0.370563250306727	0.575	0.748	7.178849452425836e-5	4.219161717513214e-9	6.344425676308023e-24	cLEC
Srrm1	6.040520173239205e-19	-0.582424119282476	0.222	0.781	1.2597504821290361e-14	4.2431417795048765e-9	-0.4501170221791128	0.244	0.674	8.84907218115742e-5	4.5599584328748706e-15	-0.4952770698044453	0.172	0.621	9.509793311760543e-11	4.2431417795048765e-9	1.8121560519717532e-18	Marco_LEC
Eif3f	3.919257724794315e-17	-0.682009987433512	0.698	0.943	8.173611985058544e-13	4.462101538475329e-9	-0.9409622463182978	0.35	0.921	9.305712758490298e-5	1.073883027118111e-17	-0.7605910645125837	0.515	0.988	2.2395830530548206e-13	4.462101538475329e-9	3.221649081354317e-17	Ptx3_LEC
Ube2b	4.2017123767873715e-16	-0.4532469019947782	0.167	0.677	8.762671161790063e-12	2.167580045414225e-12	-0.552719718065114	0.159	0.628	4.520488184711366e-8	4.481908557119331e-9	-0.30661200044951414	0.191	0.543	9.347020295872364e-5	4.481908557119331e-9	1.2605137130362096e-15	Marco_LEC
Wwp1	3.44250653272573e-16	-0.41375260145725834	0.106	0.466	7.17934737399951e-12	4.614849460835617e-9	-0.4201713999633581	0.132	0.437	9.62426855057268e-5	4.851041718742598e-13	-0.3596494247081646	0.078	0.364	1.0116847504437688e-8	4.614849460835617e-9	1.0327519598177182e-15	cLEC
Cep85l	9.959541343574812e-24	-0.5578602800702438	0.053	0.493	2.077062347202527e-19	4.663609230472476e-9	-0.4137415487681219	0.061	0.347	9.725957050150349e-5	1.1939407903734117e-14	-0.4187456549521754	0.055	0.355	2.4899635183237504e-10	4.663609230472476e-9	2.987862403072434e-23	cLEC
Gpc1	4.724784787187684e-9	-0.32052039393563714	0.151	0.494	9.853538673679915e-5	1.1489246677682869e-10	-0.5186259354046316	0.049	0.448	2.3960823946307622e-6	3.5803655006229223e-9	-0.2993112296543106	0.064	0.317	7.466852251549105e-5	4.724784787187684e-9	3.446774002908854e-10	Marco_LEC
Nsmce4a	1.4527497833499785e-15	-0.38051746221370536	0.048	0.458	3.02970967317638e-11	4.745031358723395e-9	-0.3437483542904724	0.049	0.406	9.895762898617641e-5	1.5438019292733317e-9	-0.2855271373959579	0.076	0.345	3.219598923499533e-5	4.745031358723395e-9	4.358249350049915e-15	Marco_LEC
1700025G04Rik	2.406167910408221e-13	-0.3572639097252991	0.106	0.426	5.018063177156345e-9	4.7705251680518125e-9	-0.414969691687727	0.079	0.38	9.948930237972056e-5	2.719524493265938e-10	-0.31597157272253007	0.068	0.308	5.671568330706114e-6	4.7705251680518125e-9	7.218503731222929e-13	cLEC
Ywhaq	3.485728157840085e-17	-0.5510044318010773	0.198	0.713	7.269486073175497e-13	4.82207686273129e-9	-0.43945120398350906	0.256	0.701	1.0056441297226105e-4	2.080266909768928e-13	-0.5074124884971847	0.229	0.642	4.3383966403231e-9	4.82207686273129e-9	1.0457184473520225e-16	Marco_LEC
Btbd11	1.857984437798651e-14	-0.3762060239960243	0	0.358	3.8748265450290863e-10	4.851344298790147e-9	-0.34363297086256833	0.024	0.364	1.0117478535126852e-4	4.616729055617244e-13	-0.32486620049082715	0.006	0.29	9.628188445489763e-9	4.851344298790147e-9	5.573953313395849e-14	Marco_LEC
Fscn1	9.280338818442218e-16	-0.417256180829985	0.056	0.487	1.9354146605861246e-11	4.927486961105925e-9	-0.37255814648827634	0.073	0.444	1.0276274057386406e-4	6.011759425372684e-11	-0.27725708966702334	0.076	0.382	1.2537524281614733e-6	4.927486961105925e-9	2.7841016455326496e-15	Marco_LEC
Stim1	2.6054441040710326e-10	-0.27188961050360605	0.079	0.413	5.433653679040139e-6	4.933011818006182e-9	-0.32930424176896245	0.061	0.425	1.0287796146451893e-4	1.2679944683588483e-12	-0.30341914700365513	0.025	0.324	2.644402463762378e-8	4.933011818006182e-9	3.803983405071732e-12	Marco_LEC
Swi5	2.2379534509239294e-13	-0.43339000190125887	0.214	0.684	4.667251921901855e-9	5.020071621723147e-9	-0.46354275003070133	0.207	0.663	1.0469359367103622e-4	2.7228306300708416e-10	-0.3441353631230086	0.178	0.549	5.6784632790127405e-6	5.020071621723147e-9	6.713860352770288e-13	Marco_LEC
Ltc4s	2.004655428301631e-14	-0.3417001991490802	0.011	0.276	4.1807088957230515e-10	5.0584555152929525e-9	-0.3411979152367673	0.009	0.265	1.0549408977143452e-4	4.819378268931341e-16	-0.37097891431912583	0.005	0.276	1.0050813379856312e-11	5.0584555152929525e-9	1.4458134806793996e-15	cLEC
Plxna4	1.5447954842751897e-11	-0.33716636292787067	0.16	0.48	3.2216709824559084e-7	1.1639690888912648e-10	-0.5112441395051504	0.184	0.531	2.427457534882733e-6	5.0710863872942525e-9	-0.36619515383838525	0.174	0.43	1.0575750660702163e-4	5.0710863872942525e-9	4.634386452753991e-11	cLEC
Uqcrc2	5.966906756724197e-16	-0.36994043685242983	0.095	0.558	1.2443984041148313e-11	5.071883896466833e-9	-0.3674042891888017	0.11	0.49	1.057741386608158e-4	8.852762435547318e-14	-0.37344241429793423	0.064	0.413	1.8462436059333931e-9	5.071883896466833e-9	1.7900720270172518e-15	Marco_LEC
Smarca2	1.1892836905971303e-24	-0.5457048675579314	0.032	0.463	2.4802511367403154e-20	5.078206188319262e-9	-0.3529789854544321	0.035	0.327	1.0590599005739822e-4	6.318102610154933e-19	-0.5004677078816309	0.055	0.416	1.3176402993478114e-14	5.078206188319262e-9	3.567851071791376e-24	cLEC
Bri3	9.711805037728518e-28	-1.0024190118918508	0.37	0.973	2.0253969406182824e-23	5.138308940409698e-9	-0.7691967948367446	0.346	0.945	1.0715943295224425e-4	1.111504757380156e-34	-1.0263945725497707	0.269	0.966	2.3180431715163152e-30	5.138308940409698e-9	3.3345142721404386e-34	fLEC
Ttc3	1.2721072643582808e-14	-0.4165108787199565	0.223	0.586	2.652979699819195e-10	5.138662046984816e-9	-0.4795028969282934	0.228	0.518	1.0716679698986834e-4	1.4799136230051957e-10	-0.3950765951726114	0.183	0.472	3.0863598607773356e-6	5.138662046984816e-9	3.8163217930747946e-14	cLEC
Rbp1	1.9965378099428088e-21	-0.5416842325718026	0.048	0.443	4.163779602635728e-17	5.142057742821416e-9	-0.4129131355723375	0.053	0.343	1.0723761422654062e-4	1.287723264884532e-11	-0.38978500543723216	0.11	0.407	2.6855468689166916e-7	5.142057742821416e-9	5.989613429828406e-21	cLEC
Dnajb1	2.225916053241813e-13	-0.4225109313310263	0.151	0.603	4.642147929035801e-9	5.150692545155369e-9	-0.4419471690854956	0.134	0.533	1.0741769302921522e-4	1.888702610476398e-11	-0.3785112004250435	0.089	0.413	3.938889294148528e-7	5.150692545155369e-9	6.677748159723955e-13	Marco_LEC
Spns2	8.400674202218669e-19	-0.5717452105272129	0.111	0.623	1.7519606048727035e-14	5.206858887325048e-9	-0.4253806801210356	0.146	0.544	1.0858904209516388e-4	1.3482554598157975e-18	-0.6061620166621542	0.089	0.512	2.8117867614458457e-14	5.206858887325048e-9	2.5202022606655993e-18	Marco_LEC
Gmfg	9.356682970745904e-14	-0.6310095654302234	0.587	0.92	1.951336233549058e-9	5.2135635086343406e-9	-1.0527992869915421	0.2	0.899	1.0872886697256917e-4	1.2991419165976654e-18	-0.8709533645701608	0.379	0.965	2.709360467064431e-14	5.2135635086343406e-9	3.897425749792991e-18	Ptx3_LEC
4931406C07Rik	3.921331923587685e-18	-0.42938157567624186	0.016	0.468	8.177937726642116e-14	5.254943441458289e-9	-0.31489196440188555	0.049	0.414	1.0959184547161262e-4	1.2230489298159024e-12	-0.3087611656043853	0.025	0.321	2.5506685431310643e-8	5.254943441458289e-9	1.1763995770763049e-17	Marco_LEC
Ctsa	8.203678904098462e-12	-0.31374826441115455	0.111	0.506	1.7108772354497343e-7	5.288523815565368e-9	-0.32110585656456814	0.061	0.437	1.1029216417361574e-4	3.5528153292732902e-9	-0.26185482978965446	0.083	0.358	7.409396369199447e-5	5.288523815565368e-9	2.4611036712093536e-11	Marco_LEC
Lbh	8.941726428328187e-15	-0.33701594657579703	0.04	0.445	1.8647970466278433e-10	5.349385303051162e-9	-0.3413157542260202	0.073	0.452	1.1156143049513197e-4	1.3285939800427282e-9	-0.28148102181605544	0.076	0.352	2.7707827453791098e-5	5.349385303051162e-9	2.6825179284984397e-14	Marco_LEC
Cyp1b1	2.3506285390167716e-9	-1.033797157276691	0.087	0.657	4.902235818119477e-5	6.009393054284174e-11	-1.258769321585336	0.025	0.697	1.2532589214709644e-6	5.465493623075906e-9	-0.834024823976255	0.141	0.645	1.1398286950924802e-4	5.465493623075906e-9	1.8028179161769172e-10	tzLEC
Clec1a	6.168212925319031e-18	-0.5162276216851516	0.298	0.756	1.286380805575284e-13	2.2897247521302526e-17	-0.7485811027652911	0.149	0.661	4.775220970567641e-13	5.490019809365583e-9	-0.4101610336387953	0.324	0.593	1.1449436312431923e-4	5.490019809365583e-9	1.8504638775956986e-17	cLEC
Lamc1	1.264387449391505e-12	-0.3779340835833851	0.19	0.648	2.6368800257059837e-8	5.493071889060588e-9	-0.43920409574440267	0.171	0.579	1.1455801424635857e-4	2.529120785089979e-10	-0.36292607656406967	0.172	0.522	5.2744813973051515e-6	5.493071889060588e-9	3.793162348169729e-12	Marco_LEC
Add3	3.09562373536149e-17	-0.46332526673194674	0.133	0.49	6.455923300096386e-13	5.55210429530577e-9	-0.39913272482103196	0.088	0.384	1.1578913507860183e-4	2.4033820355477013e-10	-0.3603375523192459	0.105	0.364	5.012253235134731e-6	5.55210429530577e-9	9.28687120608445e-17	cLEC
Ppp1r12a	4.1208130994013306e-11	-0.34367542903144316	0.175	0.606	8.593955718801475e-7	5.576634809244842e-9	-0.38072792568305774	0.195	0.598	1.1630071894680119e-4	3.761135604272042e-17	-0.5107211456816815	0.096	0.509	7.843848302709343e-13	5.576634809244842e-9	1.128340681281611e-16	Marco_LEC
Washc2	7.359682261317046e-12	-0.2956368365447177	0.056	0.406	1.5348617355976699e-7	5.59516268428636e-9	-0.3114597596692893	0.037	0.379	1.1668711778079203e-4	2.038319847223979e-11	-0.29304396330578	0.045	0.338	4.250916041385608e-7	5.59516268428636e-9	2.2079046783788687e-11	Marco_LEC
Cox14	5.416405923104498e-12	-0.34878353659647965	0.143	0.552	1.1295914552634431e-7	8.685540172792725e-11	-0.4861398804003919	0.11	0.533	1.8113694030359227e-6	5.649380235329291e-9	-0.2733026743107702	0.134	0.44	1.1781782480779236e-4	5.649380235329291e-9	1.6249217769225472e-11	Marco_LEC
Tomm22	6.38661482096145e-18	-0.44390362253308313	0.079	0.574	1.3319285209115105e-13	5.658628218580298e-9	-0.38803362678567	0.134	0.51	1.1801069149849212e-4	2.508505758361038e-14	-0.4008823213533376	0.076	0.437	5.231488759061945e-10	5.658628218580298e-9	1.915984446288435e-17	Marco_LEC
Cpxm1	2.0193406754879167e-11	-0.5368781957139881	0.352	0.806	4.2113349787300503e-7	5.66954820636352e-9	-0.7628013500459214	0.115	0.804	1.1823842784371121e-4	1.1568056944384336e-17	-0.6101966782722226	0.192	0.792	2.412518275751353e-13	5.66954820636352e-9	3.470417083315284e-17	fLEC
Mdh2	6.627038043556372e-13	-0.34837418814259635	0.143	0.6	1.3820687839836815e-8	5.732335790834627e-9	-0.40594741213725527	0.159	0.579	1.1954786291785615e-4	1.089333543300417e-10	-0.3468512966480154	0.14	0.491	2.2718051045530196e-6	5.732335790834627e-9	1.9881114130655954e-12	Marco_LEC
Prex1	2.4670116042894777e-13	-0.5187197327414755	0.111	0.731	5.1449527007457055e-9	5.769839611135416e-9	-0.6213689855600912	0.077	0.712	1.203300050902291e-4	7.405907702427505e-15	-0.46923012137388537	0.144	0.698	1.544502051341256e-10	5.769839611135416e-9	2.2217723107282397e-14	fLEC
Adam33	1.1016256363760102e-13	-0.6490678506887263	0.074	0.687	2.2974402646621692e-9	5.786927810898937e-9	-0.7842076896397697	0.038	0.694	1.2068637949629733e-4	1.96708347895928e-10	-0.44568699536725687	0.144	0.57	4.102352595369578e-6	5.786927810898937e-9	3.304876909127673e-13	fLEC
Snhg18	9.425519981180905e-21	-0.8722885036765737	0.111	0.827	1.9656921920752776e-16	5.801540592420141e-9	-0.8239991019729571	0.077	0.767	1.2099112905492203e-4	3.4360043067351913e-18	-0.664654458498314	0.135	0.705	7.165786981696241e-14	5.801540592420141e-9	2.827655994354256e-20	fLEC
Ralbp1	8.336223972193794e-11	-0.4744406203764375	0.444	0.869	1.7385195094010156e-6	5.807167159956422e-9	-0.7014636893221022	0.115	0.822	1.2110847112089118e-4	1.1515911007807931e-13	-0.5256865177968414	0.346	0.792	2.4016432406783443e-9	5.807167159956422e-9	3.454773302341985e-13	fLEC
Eif3k	5.903377072345149e-9	-0.35368527603211297	0.294	0.723	1.2311492884375808e-4	2.744636838060612e-10	-0.5461984132436621	0.22	0.674	5.723940125775406e-6	4.326643225785577e-13	-0.4873315472203246	0.191	0.604	9.023214447375821e-9	5.903377072345149e-9	1.2979929677351117e-12	Marco_LEC
Selenom	5.760786886750992e-14	-0.5905472629817843	0.185	0.803	1.2014121052319194e-9	5.935834244162943e-9	-0.7175494779761714	0.115	0.799	1.2379182316201817e-4	3.3731524335230796e-17	-0.5688395232631803	0.173	0.732	7.034709400112382e-13	5.935834244162943e-9	1.0119457300569186e-16	fLEC
Fdps	3.957970277382974e-10	-0.2532945097590304	0.048	0.355	8.254347013482193e-6	5.9546548932581134e-9	-0.38204294962141205	0.049	0.391	1.2418432779889795e-4	2.879253203456413e-10	-0.2894474628786603	0.032	0.287	6.004682555808349e-6	5.9546548932581134e-9	8.637759607882218e-10	Marco_LEC
Stap2	2.0715335282719638e-19	-0.8752267445389836	0.175	0.885	4.320183173211181e-15	6.004024913783454e-9	-0.9275431206485348	0	0.82	1.2521393957695391e-4	5.8236151214413954e-15	-0.7391552836758729	0.152	0.826	1.214514933576603e-10	6.004024913783454e-9	6.214600584815859e-19	Ptx3_LEC
Chst15	2.201484853037851e-15	-0.732828611465349	0.095	0.759	4.591196661010438e-11	6.004024913783454e-9	-0.8515631957963611	0	0.82	1.2521393957695391e-4	2.390824220927259e-11	-0.5230692427725236	0.197	0.802	4.986063912743799e-7	6.004024913783454e-9	6.604454559113528e-15	Ptx3_LEC
Crtc3	1.7114685778109158e-13	-0.31992982334493875	0.016	0.365	3.569267719024665e-9	6.095026338756376e-9	-0.30633192682174604	0.037	0.387	1.2711177429476422e-4	5.825336334861795e-10	-0.26706900938085215	0.025	0.263	1.2148738926354273e-5	6.095026338756376e-9	5.13440573343188e-13	Marco_LEC
Rassf3	1.968094331247788e-14	-0.3552140643570566	0.101	0.429	4.1044607278172613e-10	6.164147100772991e-9	-0.3986153778690567	0.096	0.392	1.2855328778662073e-4	9.689079601410514e-10	-0.31021414861306085	0.096	0.336	2.0206575508741628e-5	6.164147100772991e-9	5.904282993743263e-14	cLEC
Ttc28	5.627362069394615e-20	-0.7769515124358335	0.074	0.833	1.173586359572247e-15	6.177147834391996e-9	-0.7047300176337129	0.077	0.826	1.2882441808624508e-4	1.040698916463624e-22	-0.6574258545655854	0.135	0.799	2.1703775902848878e-18	6.177147834391996e-9	3.1220967493908625e-22	fLEC
Ppard	2.391644218291814e-14	-0.5574265742988707	0.222	0.779	4.987774017247578e-10	6.187285299536455e-9	-0.6936300674387428	0.077	0.758	1.2903583492183276e-4	5.661350195892447e-13	-0.4499072328738454	0.192	0.698	1.1806745833533698e-8	6.187285299536455e-9	7.174932654875277e-14	fLEC
Pnrc1	1.6006914041715622e-29	-0.6125223633951529	0.537	0.899	3.338241923399793e-25	2.0870476113183293e-10	-0.4382638945076962	0.623	0.812	4.352537793404376e-6	6.29831187459603e-9	-0.3540785649433459	0.575	0.752	1.313512941447002e-4	6.29831187459603e-9	4.802074212514643e-29	cLEC
Rps14	6.317286496341065e-9	-0.3671808812072954	0.706	0.965	1.317470098811929e-4	4.570335584302638e-10	-0.4024101864060867	0.72	0.943	9.531434861063151e-6	2.738074127046712e-9	-0.2681576124655589	0.777	0.925	5.7102535919559174e-5	6.317286496341065e-9	1.3711006746641524e-9	Marco_LEC
U2surp	6.72844453483957e-14	-0.37549205370546374	0.135	0.603	1.4032171077407925e-9	6.346044718687807e-9	-0.3829506215106022	0.183	0.59	1.3234676260823422e-4	7.406382422790027e-10	-0.2814859077926001	0.127	0.44	1.54460105427286e-5	6.346044718687807e-9	2.018533360451741e-13	Marco_LEC
Myct1	4.688569194349353e-25	-0.6387505214271674	0.149	0.603	9.778011054815575e-21	6.353729855142512e-9	-0.46889382244127825	0.211	0.506	1.325070361289971e-4	6.234850201240162e-10	-0.4084692319571127	0.21	0.477	1.3002780094686358e-5	6.353729855142512e-9	1.4065707583047999e-24	cLEC
Ccser2	1.4009479758092364e-17	-0.5525264891831685	0.159	0.645	2.921677003550163e-13	5.6512427280944456e-11	-0.4977229831922505	0.159	0.613	1.1785666709440966e-6	6.354019244815613e-9	-0.2845423278961717	0.153	0.457	1.325130713506296e-4	6.354019244815613e-9	4.2028439274277087e-17	Marco_LEC
Stxbp6	1.7852488592132787e-17	-0.35971513321372134	0.011	0.335	3.723136495889293e-13	6.43630272007171e-9	-0.34834330336161146	0	0.249	1.342290932270955e-4	2.82924803687509e-13	-0.2983129754666322	0.009	0.243	5.900396780903e-9	6.43630272007171e-9	5.355746577639817e-17	cLEC
Rabac1	2.650268181059972e-22	-0.5796734275279951	0.25	0.67	5.527134291600572e-18	6.2094297766676e-9	-0.49755760414450934	0.298	0.567	1.294976579924028e-4	6.4907121949789286e-9	-0.38397855652222623	0.324	0.551	0.00013536380282628557	6.4907121949789286e-9	7.950804543179913e-22	cLEC
Atp5d	6.494747786461204e-10	-0.5165925848154458	0.587	0.839	1.3544796508664842e-5	6.540908338241592e-9	-0.8341949349096072	0.4	0.933	1.364106433940284e-4	2.009767158321842e-12	-0.5818806220316958	0.545	0.965	4.191369408680201e-8	6.540908338241592e-9	6.029301474953423e-12	Ptx3_LEC
Dag1	5.506463582246485e-14	-0.36189577266366846	0.119	0.584	1.1483729800775044e-9	6.573922695359743e-9	-0.38706749635212523	0.134	0.544	1.3709915781172743e-4	1.7800997145851287e-11	-0.351656651142932	0.115	0.451	3.712397954767286e-7	6.573922695359743e-9	1.6519390746738538e-13	Marco_LEC
Vps41	3.2133544125479174e-15	-0.3474701752288253	0.016	0.41	6.701450627368682e-11	6.5875652934691e-9	-0.3425581205380973	0.037	0.375	1.373836741952981e-4	1.3973888888537437e-11	-0.2927312754381313	0.032	0.304	2.914254527704483e-7	6.5875652934691e-9	9.640063237643709e-15	Marco_LEC
Ppig	5.094173901609502e-19	-0.550087831563608	0.151	0.671	1.0623899671806617e-14	6.594763261251354e-9	-0.43059032491313093	0.195	0.613	1.37533787813397e-4	3.922421046980237e-13	-0.42942438602542593	0.127	0.502	8.180209093477284e-9	6.594763261251354e-9	1.5282521704828514e-18	Marco_LEC
Ptprs	2.1746577490154106e-12	-0.3107323078035711	0.037	0.291	4.5352487355716384e-8	1.730561513950475e-9	-0.3661839123795612	0.018	0.298	3.6090860373437156e-5	6.598513747255667e-9	-0.25298651417996154	0.037	0.224	1.3761200419901693e-4	6.598513747255667e-9	6.523973247032053e-12	cLEC
Rbm25	1.248252433114367e-12	-0.5042767224166983	0.357	0.852	2.6032304492600122e-8	6.624979530515968e-9	-0.513716421681116	0.378	0.812	1.381639481089105e-4	9.678177242946028e-19	-0.6762943414278926	0.185	0.672	2.018383864016394e-14	6.624979530515968e-9	2.9034531728838088e-18	Marco_LEC
H3f3a	6.340832199258071e-17	-0.5187610113258967	0.873	1	1.3223805551552709e-12	6.630005696577009e-9	-0.7538322645818172	0.65	0.955	1.3826876880211354e-4	1.6537076775859113e-17	-0.5638906227383815	0.803	0.988	3.448807361605418e-13	6.630005696577009e-9	4.9611230327577074e-17	Ptx3_LEC
Scd2	1.2106977908347313e-15	-0.3620930139476286	0.037	0.355	2.524910242785832e-11	1.0495238927558605e-11	-0.45728141720353765	0.035	0.371	2.1887820783423472e-7	6.63520214711856e-9	-0.2888765832538309	0.082	0.304	1.3837714077815757e-4	6.63520214711856e-9	3.632093372504177e-15	cLEC
Sh3bgrl3	6.664932023978354e-9	-0.3363839057912976	0.796	0.949	1.3899715736006858e-4	2.5462109131767604e-9	-0.42548516007284287	0.712	0.926	5.310122859430134e-5	1.998909021952837e-38	-0.3761752114612533	0.742	0.939	4.168724765282642e-34	6.664932023978354e-9	5.996727065858473e-38	T cells
Hdac7	1.4508065167974319e-21	-0.5691607858883402	0.261	0.697	3.025656990781044e-17	1.54165858981569e-10	-0.5076375479992974	0.298	0.661	3.2151289890606217e-6	6.703321463231382e-9	-0.38054172149790383	0.279	0.551	1.3979776911569048e-4	6.703321463231382e-9	4.352419550392272e-21	cLEC
Chmp2a	9.47722739344254e-13	-0.4026012575335311	0.222	0.694	1.9764757729024417e-8	6.755516134862573e-9	-0.46428558103998574	0.244	0.667	1.4088628899255897e-4	2.5820943709942503e-12	-0.4667631260131502	0.21	0.621	5.384957810708509e-8	6.755516134862573e-9	2.8431682180300664e-12	Marco_LEC
Romo1	6.838595381893761e-9	-0.35585385188466645	0.254	0.661	1.426189066893944e-4	7.136059022500815e-12	-0.5880891036429701	0.22	0.69	1.488225109142545e-7	2.8980991519339625e-11	-0.4469235249994816	0.185	0.539	6.043985781358279e-7	6.838595381893761e-9	2.140817706734968e-11	Marco_LEC
Rnaseh2c	4.531954266409756e-19	-0.3874127313498135	0.027	0.387	9.451390622597546e-15	6.85251179589649e-9	-0.33842133224679727	0.026	0.294	1.429091335034213e-4	6.357046695998204e-13	-0.3501931029762999	0.055	0.327	1.3257620884504255e-8	6.85251179589649e-9	1.3595862799229255e-18	cLEC
Syne2	7.962441835218643e-13	-0.3323232167441631	0.08	0.387	1.660567244734848e-8	6.85765156410286e-9	-0.3833019822738629	0.079	0.376	1.4301632336936515e-4	2.8715791125698867e-12	-0.3188178339850926	0.037	0.285	5.988678239264498e-8	6.85765156410286e-9	2.388732550563696e-12	cLEC
Tm9sf3	1.2285069638461723e-15	-0.5248352773005327	0.222	0.723	2.5620512731011922e-11	6.8741391102189816e-9	-0.4559873245412056	0.244	0.682	1.4336017114361687e-4	9.132031574631276e-14	-0.5226590945216982	0.21	0.628	1.9044851848893525e-9	6.8741391102189816e-9	3.685520891538497e-15	Marco_LEC
Tmem86a	2.1001372573602745e-23	-0.4741356165813611	0.011	0.411	4.379836250224852e-19	6.97917447481586e-9	-0.3666939319139796	0.026	0.294	1.4555068367228476e-4	2.1565065463504235e-17	-0.40422243034414274	0.018	0.327	4.497394402413808e-13	6.97917447481586e-9	6.3004117720808e-23	cLEC
Scly	2.252752409472638e-12	-0.30198611689428195	0.087	0.465	4.698115149955186e-8	6.989158023738485e-9	-0.3535048780607583	0.073	0.402	1.457588905850661e-4	5.522202676943583e-12	-0.2851218506891486	0.025	0.311	1.1516553682765842e-7	6.989158023738485e-9	6.758257228402699e-12	Marco_LEC
Ninj1	6.539624882558801e-14	-0.4261890422374566	0.151	0.626	1.3638387692576379e-9	7.007659579279118e-9	-0.4186523390930337	0.159	0.559	1.46144740525866e-4	4.8068424426242405e-11	-0.3593466716082112	0.153	0.515	1.0024669914092854e-6	7.007659579279118e-9	1.9618874647675134e-13	Marco_LEC
Slc25a4	7.589532688510128e-19	-0.5060762200437359	0.159	0.706	1.582797042188787e-14	7.024285695605737e-9	-0.4391961323715659	0.195	0.651	1.4649147818185764e-4	1.003415158580084e-11	-0.4163897025640309	0.178	0.573	2.0926223132187652e-7	7.024285695605737e-9	2.2768598065530383e-18	Marco_LEC
Pbxip1	1.00415215504559e-15	-0.38599708562440915	0.048	0.474	2.094159319347578e-11	2.560177101507306e-9	-0.3471239085453393	0.049	0.406	5.3392493451934864e-5	7.0366665337402215e-9	-0.2578817763105635	0.051	0.294	1.4674968056115233e-4	7.0366665337402215e-9	3.0124564651367623e-15	Marco_LEC
1700025G04Rik	3.1818622524817404e-17	-0.42473168760415914	0.032	0.477	6.635773727550669e-13	7.044077013850283e-9	-0.3368364234768625	0.061	0.41	1.4690422612384765e-4	9.09488174754121e-15	-0.38639028714450574	0.025	0.358	1.896737588449719e-10	7.044077013850283e-9	9.545586757445228e-17	Marco_LEC
Uba52	2.761696629813052e-10	-0.32934248212606265	0.921	0.989	5.75951832147512e-6	7.067796478512427e-9	-0.5483552926205923	0.9	0.989	1.4739889555937668e-4	2.2534277757229293e-14	-0.49328049225659876	0.818	1	4.699523626270169e-10	7.067796478512427e-9	6.760283327168641e-14	Ptx3_LEC
