gene	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	3_p_val	3_avg_log2FC	3_pct.1	3_pct.2	3_p_val_adj	max_pval	minimump_p_val	subtype
Hacd1	1.0145845617747035e-6	-0.46361290305542996	0	0.605	0.021159161035811443	1.5781600316327635e-9	-0.426977300320916	0	0.606	3.291252745970128e-5	9.179521795369048e-7	-0.3255264950930128	0.05	0.54	0.01914389270424215	1.0145845617747035e-6	4.734480087426537e-9	FDC
Ctsa	1.0145845617747035e-6	-0.4729870372775162	0	0.605	0.021159161035811443	8.551684625729535e-9	-0.42284551792190705	0.029	0.628	1.7834538286958947e-4	1.029244103010755e-8	-0.3695270425589743	0.05	0.643	2.1464885768289295e-4	1.0145845617747035e-6	2.565505365779468e-8	FDC
Mrpl11	1.0145845617747035e-6	-0.4533566036811871	0	0.605	0.021159161035811443	2.2669727623565853e-8	-0.4003260182485813	0.029	0.606	4.7277716958946586e-4	1.1867503718348406e-8	-0.32430874863666476	0.05	0.643	2.47496790046156e-4	1.0145845617747035e-6	3.560251073253232e-8	FDC
Ptp4a3	1.0514772637587808e-6	-0.2622062077424429	0.206	0.418	0.021928558335689373	1.09562160695122e-7	-0.3264327022347796	0.192	0.477	0.0022849188612967695	9.102010030144661e-13	-0.3999769745086673	0.149	0.511	1.898224191786669e-8	1.0514772637587808e-6	2.7306030090409167e-12	Cxcl9+ TRC
Ufc1	1.0542491777911455e-6	-0.4323062098961019	0.091	0.79	0.021986366602834338	2.515802201161213e-9	-0.4604877718295047	0.086	0.772	5.2467054905217096e-5	9.592545904608487e-15	-0.6072196269779196	0.025	0.841	2.0005254484060999e-10	1.0542491777911455e-6	2.877763771382524e-14	FDC
Magoh	1.0542491777911455e-6	-0.4253561880495056	0.091	0.79	0.021986366602834338	6.806326796322947e-12	-0.592151351141829	0.057	0.817	1.4194594533731505e-7	3.09795237010593e-11	-0.49142331449538845	0.05	0.762	6.460779667855917e-7	1.0542491777911455e-6	2.0418980388829855e-11	FDC
Erh	1.0573679749597636e-6	-0.4702942633765983	0.045	0.695	0.02205140911778587	1.5488573208785223e-10	-0.5603637039140702	0.086	0.806	3.230141942692158e-6	6.362840706252992e-10	-0.4955564335458821	0.05	0.698	1.3269704292890614e-5	1.0573679749597636e-6	4.6465719619158825e-10	FDC
Txn2	1.0573679749597636e-6	-0.40989954390150496	0.045	0.695	0.02205140911778587	5.642608566167776e-8	-0.3868561401818238	0.057	0.644	0.0011767660164742897	3.327115729121147e-7	-0.30303536276692944	0.1	0.675	0.006938699853082151	1.0573679749597636e-6	1.692782474333242e-7	FDC
Cox8a	8.999720103839478e-9	-0.9232810913134054	0.318	0.965	1.876891627655723e-4	1.0636748084185113e-6	-0.6107963988381702	0.486	0.989	0.022182938129568053	3.312649422326968e-12	-0.7339894082024021	0.45	0.984	6.908530370262892e-8	1.0636748084185113e-6	9.937948266948007e-12	FDC
Pigp	3.041116339014393e-12	-0.33288814954197665	0.253	0.582	6.342248125014517e-8	1.0295418535005191e-6	-0.2814244083613259	0.226	0.5	0.021471095354753326	1.0734752543923027e-6	-0.34105505008118764	0.206	0.468	0.022387326430351472	1.0734752543923027e-6	9.12334901701546e-12	Cxcl9+ TRC
Rplp2	1.078479889820659e-6	-0.35574277143782784	0.909	1	0.022491698102209842	1.3749648640277628e-13	-0.45570180797266646	0.886	0.994	2.8674892239298993e-9	2.497459538282742e-14	-0.49860730596354363	0.8	1	5.208451867088658e-10	1.078479889820659e-6	7.492378614848037e-14	FDC
Tmem109	3.049143950275508e-7	-0.4743141703670354	0	0.64	0.006358989708299572	1.101889661882527e-6	-0.34465337048700423	0.057	0.572	0.0229799088985601	3.6418880073033417e-7	-0.3040286696075516	0.075	0.619	0.007595157439231119	1.101889661882527e-6	9.14742906164316e-7	FDC
Pea15a	6.127754829586024e-19	-0.43936448485576024	0.241	0.657	1.2779432697101652e-14	1.6763445931432413e-7	-0.30949190092473733	0.225	0.523	0.0034960166490002297	1.1063469155451664e-6	-0.33247343610091656	0.227	0.511	0.023072864923694446	1.1063469155451664e-6	1.8383264488758027e-18	Cxcl9+ TRC
Tcerg1l	1.1091205403310214e-6	-0.5549583046619164	0.091	0.77	0.023130708868603453	1.857198538840134e-10	-0.6383224251723529	0.029	0.694	3.873187552751099e-6	7.993494971091017e-14	-0.739677177935039	0	0.754	1.6670433762210316e-9	1.1091205403310214e-6	2.3980484913271145e-13	FDC
Cav1	3.007989242625108e-25	-0.4473740289818654	0.091	0.463	6.273161565494663e-21	4.640985915329898e-10	-0.3991690838663436	0.104	0.386	9.678776126420501e-6	1.1195538077133765e-6	-0.3255603885719789	0.133	0.362	0.02334829465986247	1.1195538077133765e-6	9.023967727875323e-25	Cxcl9+ TRC
Lamtor4	1.124949225550548e-6	-0.5764424413109667	0.136	0.86	0.02346081609885668	2.597584582207373e-13	-0.7035192746008083	0.057	0.85	5.417262646193477e-9	2.6048504313348496e-14	-0.7008276466109646	0.025	0.825	5.432415574548829e-10	1.124949225550548e-6	7.814551294004354e-14	FDC
Dnmt1	1.6426564738282891e-12	-0.37418688650376264	0.238	0.567	3.425760076168897e-8	1.1407730654168886e-6	-0.330730793939904	0.214	0.477	0.02379082227926921	8.750839712443976e-12	-0.4641241587046696	0.216	0.596	1.8249876220301912e-7	1.1407730654168886e-6	4.927969421476785e-12	Cxcl9+ TRC
Rpl4	1.1438986742392883e-6	-0.6232461098412134	0.5	0.985	0.023856006851260356	7.899886580613081e-13	-0.7107066823836367	0.543	0.994	1.647521346386858e-8	4.3098378846236625e-12	-0.9124911133058442	0.325	1	8.988166908382648e-8	1.1438986742392883e-6	2.369965974182053e-12	FDC
Ank	1.1473225573968229e-6	-0.49131126437315525	0.045	0.67	0.023927411934510742	2.4416592496390823e-9	-0.4270457489519035	0.057	0.717	5.0920803651223064e-5	1.0906289565510149e-10	-0.45908880201320057	0.025	0.683	2.2745066888871413e-6	1.1473225573968229e-6	3.271886869296208e-10	FDC
Dusp2	1.147490221828261e-6	-0.34908183678936117	0.18	0.429	0.023930908576228385	2.0999083738713516e-11	-0.4236517294272457	0.207	0.458	4.379358913708704e-7	5.920146166667576e-9	-0.38052775556068635	0.182	0.337	1.234646483058523e-4	1.147490221828261e-6	6.299725121481782e-11	Marco_LEC
Atp5md	2.5036070678441772e-8	-0.793369730874939	0.227	0.945	5.221272539989031e-4	1.7523013962688942e-7	-0.5761454011341032	0.343	0.928	0.0036544245619187787	1.1639818272898102e-6	-0.5627745844087321	0.325	0.952	0.024274841008128992	1.1639818272898102e-6	7.510821015491094e-8	FDC
Sh3bgrl	3.969340091883778e-12	-0.45409949350279644	0.532	0.791	8.278058761623619e-8	1.1669214823234412e-6	-0.4210037906179157	0.56	0.705	0.024336147513855367	3.591667792636252e-8	-0.4727340047073465	0.491	0.723	0.00074904231815429035	1.1669214823234412e-6	1.1908020275604101e-11	Cxcl9+ TRC
Ubxn1	1.1689356860110404e-6	-0.5646826905575019	0.136	0.84	0.02437815373176025	4.909161709364793e-14	-0.73348947995792535	0.057	0.883	1.0238056744880276e-9	2.3013178055668672e-8	-0.4469873838070735	0.175	0.913	4.7993982835097015e-4	1.1689356860110404e-6	1.4727485128093682e-13	FDC
Tspan33	1.198124285165399e-6	-0.49758745589111164	0	0.6	0.024986881967124397	2.8026748611005492e-11	-0.5275860825603853	0	0.683	5.844978422825196e-7	4.8742006381262377e-8	-0.3763841317705517	0.025	0.556	0.001016514543081227	1.198124285165399e-6	8.408024583066006e-11	FDC
Mthfsl	1.198124285165399e-6	-0.43547969441830936	0	0.6	0.024986881967124397	2.119376643916156e-8	-0.4046090020026527	0	0.55	4.419959990887143e-4	1.2764531740008072e-9	-0.44398247938669344	0	0.579	2.6620430943786836e-5	1.198124285165399e-6	3.8293595171144326e-9	FDC
Znrd1	1.198124285165399e-6	-0.4308982717885047	0	0.6	0.024986881967124397	4.3286614035323966e-8	-0.3736211654569658	0.029	0.589	9.027423357066813e-4	4.590327134242323e-8	-0.35906506847812786	0.05	0.611	9.573127238462364e-4	1.198124285165399e-6	1.2985983648477918e-7	FDC
Hypk	1.201474404742311e-6	-0.510096408016421	0.091	0.745	0.025056748710900897	1.1534757367732236e-8	-0.44379951963483655	0.086	0.733	2.4055736490405578e-4	5.593778402027639e-11	-0.5113448817170105	0.075	0.802	1.166582485742864e-6	1.201474404742311e-6	1.6781335205144245e-10	FDC
Swi5	1.2099967971471457e-6	-0.643712925287332	0.182	0.92	0.025234483204503725	9.191519893989854e-11	-0.7102612487222624	0.229	0.939	1.916891473891584e-6	4.621332646087976e-9	-0.6352136268779243	0.175	0.905	9.637789233416473e-5	1.2099967971471457e-6	2.757455967943506e-10	FDC
Rtn3	1.2110429013466218e-6	-0.5010593218605237	0.136	0.835	0.025256299707583797	4.358422458167996e-11	-0.5449238744936743	0.057	0.794	9.089490036509356e-7	1.1681511252212848e-9	-0.4396939240061824	0.075	0.746	2.4361791716489893e-5	1.2110429013466218e-6	1.307526737393415e-10	FDC
Trappc2l	1.2110652834108068e-6	-0.4552359830109643	0.045	0.675	0.025256766485532378	1.6728003604512323e-10	-0.504406369978695	0	0.65	3.488625151721045e-6	7.079541196854695e-11	-0.40090813828573924	0.05	0.746	1.4764383166040468e-6	1.2110652834108068e-6	2.1238623589060493e-10	FDC
Rbis	1.2251513020993543e-6	-0.5378518136549099	0.136	0.81	0.025550530405282035	6.880085790997609e-7	-0.39822833164887306	0.229	0.861	0.014348418917125514	7.590455061490156e-7	-0.38515081477361374	0.15	0.77	0.015829894030737722	1.2251513020993543e-6	2.0640243172321926e-6	FDC
Pthlh	1.2297171385325012e-6	-0.7579028613235972	0.227	0.925	0.025645750924095313	1.1756734406313389e-13	-0.9282052778427399	0.114	0.933	2.4518669604366573e-9	1.9930256692149705e-7	-0.5847749169427215	0.25	0.921	0.004156455033147821	1.2297171385325012e-6	3.527020321893605e-13	FDC
Emsy	1.0296419178033939e-7	-0.27209182517037755	0.226	0.478	0.002147318219578978	2.4233956843220356e-9	-0.37371543858453365	0.26	0.636	5.053991699653605e-5	1.2367262124223263e-6	-0.256605672176219	0.217	0.511	0.025791925160067616	1.2367262124223263e-6	7.2701870353475724e-9	Cxcl9+ TRC
Cope	1.1102723280631971e-7	-0.5965359561332043	0.091	0.845	0.0023154729401757977	1.9122165515166372e-7	-0.47456370939675685	0.229	0.889	0.003987927618187947	1.2431113967384254e-6	-0.45275089633486437	0.2	0.873	0.02592508817897986	1.2431113967384254e-6	3.330816614378214e-7	FDC
Ankrd29	1.248795217671782e-6	-0.521775873621285	0.045	0.69	0.026043624264545012	4.485338614960539e-9	-0.5107445800308148	0.086	0.739	9.354173681500204e-5	2.5042810902984767e-10	-0.49772203535893633	0.075	0.778	5.222678213817473e-6	1.248795217671782e-6	7.512843269014013e-10	FDC
Sbds	1.248795217671782e-6	-0.4553614032855005	0.045	0.69	0.026043624264545012	1.1072709419912033e-8	-0.4079356799243474	0.086	0.744	2.3092135495226545e-4	1.1650954392289482e-8	-0.36495514579115895	0.075	0.698	2.4298065385119715e-4	1.248795217671782e-6	3.321812789192149e-8	FDC
Ube2b	1.2549470094584532e-6	-0.550371393109667	0.136	0.84	0.02617191988225604	3.5069169999259806e-9	-0.5075107089520854	0.171	0.878	7.313675403345632e-5	3.684593221446664e-11	-0.5674044115546799	0.1	0.865	7.684219163327017e-7	1.2549470094584532e-6	1.105377966393273e-10	FDC
Rspo3	1.255772452662156e-6	-0.5673857214818329	0.045	0.66	0.026189134500269266	1.898767133006499e-7	-0.4881874840046997	0.029	0.544	0.003959878855885054	1.3240570250739607e-8	-0.5203134761024364	0.025	0.579	2.7613209257917453e-4	1.255772452662156e-6	3.97217102262807e-8	FDC
Krtcap2	4.214327149022359e-10	-0.8893624934067978	0.091	0.925	8.78897926928613e-6	1.2607823412463295e-6	-0.518773322233533	0.343	0.928	0.026293615726692202	3.5338886833947316e-7	-0.5993766061715644	0.225	0.921	0.007369924849219713	1.2607823412463295e-6	1.2642981441738947e-9	FDC
Cbx3	6.196000174286295e-9	-0.7303458861262058	0.091	0.925	1.2921758363474068e-4	1.2765102485101858e-6	-0.5045133118336033	0.286	0.883	0.026621621232679926	2.9327993586958573e-10	-0.6861600920825013	0.15	0.881	6.1163530625602104e-6	1.2765102485101858e-6	8.798398073507187e-10	FDC
Yif1a	8.580049526557066e-7	-0.45799432440648685	0	0.61	0.017893693287634762	1.0171096877419108e-7	-0.3987090518179645	0.029	0.561	0.002121182253785755	1.283143364466755e-6	-0.26193169506650404	0.075	0.587	0.026759954865954175	1.283143364466755e-6	3.051328752872111e-7	FDC
Glrx5	1.2831991310483795e-6	-0.5133663604526624	0.091	0.765	0.026761117878013954	5.950944363006517e-12	-0.5994790151215991	0.057	0.8	1.241069446905009e-7	7.441870036962873e-10	-0.4844656449518505	0.1	0.802	1.5520019962086072e-5	1.2831991310483795e-6	1.78528330889133e-11	FDC
Atp5mpl	7.292585652534144e-7	-0.7331020164921718	0.227	0.945	0.015208687378359956	5.2674623033122196e-11	-0.755190679440118	0.257	0.967	1.0985292633557635e-6	1.3431177873553457e-6	-0.6289890162677806	0.25	0.952	0.028010721455295734	1.3431177873553457e-6	1.5802386909104319e-10	FDC
Ralb	1.5009359808441204e-7	-0.299161810909916	0.24	0.551	0.003130201988050413	2.0384495488727583e-15	-0.4421806490516024	0.259	0.545	4.2511865341741373e-11	1.3496640775915951e-6	-0.28307129707027107	0.263	0.39	0.028147244338172717	1.3496640775915951e-6	6.11534864661823e-15	Marco_LEC
Adam10	4.036145454417316e-12	-0.45196400256432834	0.153	0.507	8.417381345187312e-8	1.7041253811839623e-16	-0.44325779763078843	0.278	0.588	3.5539534824591535e-12	1.3660651846617056e-6	-0.2515290617456028	0.223	0.352	0.02848928942611987	1.3660651846617056e-6	5.112376143551876e-16	Marco_LEC
Csnk2b	1.3981747804466024e-6	-0.5012757187153786	0.045	0.68	0.02915893504621389	3.2625994182236894e-9	-0.4888349416545923	0.057	0.706	6.804151086705505e-5	6.636752006700839e-9	-0.4711270441979594	0.05	0.651	1.38409463099746e-4	1.3981747804466024e-6	9.787798222737398e-9	FDC
Cenpx	1.4129765480756567e-6	-0.4481841315089821	0	0.595	0.02946762591011782	7.545140454870152e-7	-0.32868750996526097	0.086	0.639	0.0157353904186317	1.703667830541818e-8	-0.3406620901382391	0.05	0.635	3.552999260594961e-4	1.4129765480756567e-6	5.1110034045509337e-8	FDC
Smim15	1.4129765480756567e-6	-0.4349874820972551	0	0.595	0.02946762591011782	4.7345703759530844e-8	-0.38710569835007214	0.029	0.589	9.873946519050158e-4	2.433857043318476e-7	-0.357818329816765	0.05	0.571	0.0050758088638406815	1.4129765480756567e-6	1.4203710455374556e-7	FDC
Dtnbp1	1.4129765480756567e-6	-0.43512569840263965	0	0.595	0.02946762591011782	6.544677468699475e-7	-0.26492308366058487	0.057	0.589	0.013648924860972755	2.488351714262416e-7	-0.30891141451848037	0.05	0.571	0.005189457500094269	1.4129765480756567e-6	7.465053285219126e-7	FDC
Rps27l	3.344728212607515e-9	-0.9509259563987379	0.136	0.96	6.975430687392972e-5	1.4185360872809991e-6	-0.5021853302716628	0.429	0.939	0.029583570100245236	3.1210846980818935e-12	-0.8729541116973003	0.175	0.952	6.50902213784979e-8	1.4185360872809991e-6	9.363254094216468e-12	FDC
Nfic	1.4408663014991143e-6	-0.6347914517652693	0.227	0.925	0.030049266717764027	3.6886587517432484e-13	-0.8303142997241142	0.143	0.939	7.692697826760545e-9	2.616608308694493e-12	-0.7852936085940583	0.125	0.944	5.456936627782365e-8	1.4408663014991143e-6	1.1065976255225671e-12	FDC
Tmem14c	1.4801036012543645e-6	-0.5907916594969601	0.182	0.89	0.03086756060415977	1.3768849844463072e-14	-0.8396433190988549	0.057	0.917	2.8714936350627735e-10	1.5742089480580673e-12	-0.7408851160341048	0.125	0.937	3.283012761175099e-8	1.4801036012543645e-6	4.130654953338865e-14	FDC
Nucb2	1.4803385153793497e-6	-0.5597159739209535	0.091	0.715	0.030872459738236338	1.7527770194863539e-10	-0.556137077872705	0.057	0.761	3.655416474138791e-6	1.6188399775807948e-10	-0.5233200982368645	0.1	0.841	3.3760907732447477e-6	1.4803385153793497e-6	4.856519931956205e-10	FDC
Serpina1b	1.5057343249456996e-6	-0.5825151622597688	0.045	0.66	0.031402089346742566	3.3690461028172734e-7	-0.48169721694113576	0.114	0.683	0.007026145647425423	2.921097137771469e-9	-0.5311494004572418	0.05	0.667	6.091948080822399e-5	1.5057343249456996e-6	8.763291387715981e-9	FDC
Dpysl2	6.132528141697442e-8	-0.6526812507973203	0.136	0.89	0.0012789387439510014	1.5372803105282466e-6	-0.44582316026861607	0.257	0.878	0.03205998087606658	1.7083817935213644e-12	-0.6762466911457925	0.1	0.913	3.5628302303888055e-8	1.5372803105282466e-6	5.125145380555341e-12	FDC
Adamts10	1.5601673864098305e-6	-0.5044269563280186	0.045	0.675	0.03253729084357702	1.249047866413407e-6	-0.3497032196246229	0.114	0.678	0.026048893254051603	3.0566790654238504e-11	-0.5544549384220913	0.025	0.706	6.37470419094144e-7	1.5601673864098305e-6	9.170037195991272e-11	FDC
Rbp1	2.6568747085297095e-8	-0.7635613881057661	0.091	0.825	0.00055409122046387095	4.978841774299518e-12	-0.7872047385141157	0.114	0.844	1.0383374520301645e-7	1.5650391464239857e-6	-0.436806610262877	0.225	0.857	0.03263889139867222	1.5650391464239857e-6	1.493652532282418e-11	FDC
Anxa3	1.223740641697063e-7	-0.2985348925510394	0.108	0.299	0.002552111108259225	1.6543120552980318e-8	-0.28736246443869196	0.095	0.341	3.450067791324045e-4	1.5694041187892813e-6	-0.29064220254004153	0.132	0.362	0.03272992289735046	1.5694041187892813e-6	4.9629360837916526e-8	Cxcl9+ TRC
Cetn2	1.218415373828692e-6	-0.2802401837954645	0.322	0.567	0.02541005262119737	5.584081059810754e-9	-0.3875190332456884	0.283	0.614	1.1645601050235327e-4	1.5706384295909978e-6	-0.2861155139182664	0.243	0.532	0.03275566444912026	1.5706384295909978e-6	1.6752243085886373e-8	Cxcl9+ TRC
Tcf3	1.586121998686578e-6	-0.48243875677732834	0.045	0.68	0.03307857428260858	5.144376500175405e-9	-0.45606223390654577	0.086	0.756	1.0728597191115807e-4	1.5760130163422776e-6	-0.29110564869916067	0.1	0.635	0.032867751455818196	1.586121998686578e-6	1.5433129421132405e-8	FDC
Snw1	1.7514276026609943e-8	-0.6294357002720132	0.045	0.8	3.6526022653495037e-4	1.6305555516396404e-6	-0.32290037179271686	0.143	0.744	0.034005236029444705	5.472955516130348e-9	-0.44547195661633454	0.1	0.77	1.1413848728889841e-4	1.6305555516396404e-6	1.641886645853135e-8	FDC
Uqcr11	5.391544754784137e-11	-0.509923674243691	0.293	0.632	1.1244066586102318e-6	1.2261584220587992e-9	-0.36431083255566865	0.447	0.642	2.557153389203626e-5	1.6335377453402713e-6	-0.30898790732866444	0.414	0.496	0.03406742967907136	1.6335377453402713e-6	1.6174634263480366e-10	Marco_LEC
Vkorc1	5.546932173535607e-15	-0.4652448028697538	0.423	0.761	1.1568127047908508e-10	1.6436794216114358e-6	-0.38573554627910356	0.433	0.705	0.03427893433770649	1.4320530011516503e-7	-0.3436639291613289	0.349	0.681	0.0029865465339017666	1.6436794216114358e-6	1.664079652060677e-14	Cxcl9+ TRC
Dgcr6	1.664147423996006e-6	-0.44877895864380896	0	0.59	0.034705794527436704	1.5087116254356214e-8	-0.4075427910469529	0.057	0.672	3.146418094845988e-4	2.257553579656453e-12	-0.5259182721296246	0	0.698	4.7081279903735334e-8	1.664147423996006e-6	6.7726607389540845e-12	FDC
Cd72	1.664147423996006e-6	-0.47651994893593935	0	0.59	0.034705794527436704	2.701333870824102e-9	-0.4973470214102974	0	0.594	5.633631787603665e-5	5.595773039514989e-12	-0.49722686568628105	0	0.683	1.1669984673908509e-7	1.664147423996006e-6	1.6787319118451072e-11	FDC
Mxra7	1.664147423996006e-6	-0.436093771524468	0	0.59	0.034705794527436704	1.3302703452384356e-7	-0.3735463969432064	0.029	0.556	0.0027742788049947577	3.908141009356078e-10	-0.47341258333453673	0	0.603	8.1504280750121e-6	1.664147423996006e-6	1.1724423023486183e-9	FDC
Tmem126a	1.664147423996006e-6	-0.41025228016542425	0	0.59	0.034705794527436704	9.134569971562232e-10	-0.41898121706164	0	0.617	1.9050145675693034e-5	8.41585680678316e-9	-0.4063707165318615	0	0.54	1.7551269370546282e-4	1.664147423996006e-6	2.7403709889654603e-9	FDC
Lage3	1.664147423996006e-6	-0.43964805839064014	0	0.59	0.034705794527436704	9.79086507040307e-7	-0.30279214761840634	0.057	0.578	0.020418849104325603	1.7270204285168776e-8	-0.3610099777855653	0.025	0.579	3.601701103671948e-4	1.664147423996006e-6	5.1810611960726565e-8	FDC
Tpp1	5.38880405517088e-9	-0.6389646141804799	0	0.745	1.1238350857058869e-4	1.6723376029440528e-6	-0.3705336595985318	0.114	0.667	0.03487660070939822	5.761284878690201e-9	-0.411320406210117	0.025	0.603	1.2015159614508415e-4	1.6723376029440528e-6	1.616641207839503e-8	FDC
Psmd6	2.3789511215866058e-8	-0.5601772646399644	0.045	0.8	4.961302564068866e-4	1.6811761851544925e-6	-0.35493161394190165	0.171	0.794	0.03506092934139694	2.5347300483983277e-9	-0.47749748696069755	0.1	0.786	5.286179515934713e-5	1.6811761851544925e-6	7.604190125920425e-9	FDC
Nucb1	1.1339690080360075e-10	-0.837728511530262	0.091	0.95	2.364892366259094e-6	5.379508671592497e-10	-0.6329752139928272	0.2	0.956	1.1218965334606154e-5	1.686851719735124e-6	-0.4957345596075444	0.25	0.952	0.03517929261507601	1.686851719735124e-6	3.401907023722264e-10	FDC
U2af1	4.263225131234132e-8	-0.5685884361837303	0.045	0.785	8.890956011188782e-4	2.7342722359954325e-9	-0.5008810753092345	0.114	0.817	5.702324748168474e-5	1.708010275713692e-6	-0.30494748451288534	0.175	0.802	0.03562055430000905	1.708010275713692e-6	8.202816685557577e-9	FDC
Fam92a	1.4528120192490267e-9	-0.26647909000951575	0.27	0.567	3.029839466143845e-5	1.7196610605341422e-6	-0.294910301655471	0.245	0.5	0.03586353141743954	7.170797812080567e-8	-0.28786476492428836	0.188	0.489	0.0014954698837094022	1.7196610605341422e-6	4.3584360514150935e-9	Cxcl9+ TRC
Phgdh	1.7246246567355315e-6	-0.4578599509796162	0.091	0.775	0.03596704721621951	3.6223271005912493e-10	-0.5678672371009023	0.086	0.789	7.554363168283051e-6	4.416167329241761e-17	-0.8194871392136479	0	0.865	9.209916965133692e-13	1.7246246567355315e-6	1.3248501987725237e-16	FDC
Syf2	1.7246246567355315e-6	-0.4480921754238174	0.091	0.775	0.03596704721621951	2.849260858198924e-7	-0.3925691247932104	0.143	0.778	0.005942133519773856	1.1608510249500644e-8	-0.39599451781807093	0.1	0.754	2.4209548125333593e-4	1.7246246567355315e-6	3.4825530344229464e-8	FDC
Abhd17a	1.7349971244531894e-6	-0.447433688049104	0.045	0.68	0.036183365030471266	2.4799720717473815e-10	-0.43943358006669114	0.057	0.744	5.171981755629164e-6	3.8545763317318645e-9	-0.3452478492577834	0.075	0.722	8.038718939826804e-5	1.7349971244531894e-6	7.439916213397072e-10	FDC
Ndufv2	1.7847332905829214e-6	-0.5128769569239182	0.136	0.835	0.037220612775106826	6.330960550766122e-8	-0.4724864853124955	0.143	0.789	0.0013203218228622746	2.9401144342753473e-12	-0.6132930403628164	0.05	0.802	6.131608652681237e-8	1.7847332905829214e-6	8.820343302800133e-12	FDC
Cfdp1	8.560533991335312e-11	-0.4417323340083944	0.18	0.503	1.7852993638929792e-6	2.1174576788388317e-16	-0.42793028124895943	0.241	0.539	4.415957989218384e-12	1.8044597835701277e-6	-0.2973204332846957	0.269	0.388	0.03763200878635501	1.8044597835701277e-6	6.3523730365165e-16	Marco_LEC
Rrp1	1.8241748591572326e-6	-0.49938638042638456	0.091	0.77	0.03804316668772409	1.317763071027992e-6	-0.3745543754763714	0.171	0.761	0.027481948846288774	6.916877361598154e-10	-0.4191522030287793	0.1	0.81	1.442514773761295e-5	1.8241748591572326e-6	2.0750632070441525e-9	FDC
Wnt11	2.7425088298196414e-8	-0.28891837063108283	0.159	0.403	5.719502164588862e-4	1.8429005342387466e-6	-0.3108676404205883	0.159	0.409	0.03843369064154906	4.57871222255621e-7	-0.26257138144539005	0.132	0.383	0.009548904340140975	1.8429005342387466e-6	8.227526263818293e-8	Cxcl9+ TRC
Rcn1	9.136388253051417e-9	-0.787720482007276	0.091	0.89	1.905393770173873e-4	7.86970025240356e-9	-0.6089986122874926	0.257	0.939	1.6412259876387623e-4	1.87457241830072e-6	-0.44233232769467024	0.25	0.921	0.039094207783661516	1.87457241830072e-6	2.360910057141414e-8	FDC
Cyp4b1	9.202705707120719e-8	-0.4543500116633732	0.233	0.483	0.001919224275220026	2.9344029749746434e-16	-0.5558296153751512	0.289	0.579	6.119697404309619e-12	1.886016179056981e-6	-0.30919725438429263	0.251	0.375	0.039332867414233336	1.886016179056981e-6	8.80320892492388e-16	Marco_LEC
Commd3	7.087928355240989e-8	-0.5699023980035773	0	0.68	0.0014781874584855082	1.8931165044513206e-6	-0.2756568083823334	0.114	0.678	0.03948094470033229	1.0622140316723254e-10	-0.4833898445640912	0.025	0.683	2.2152473630526346e-6	1.8931165044513206e-6	3.1866420946784907e-10	FDC
Eif3g	1.9229763519701817e-6	-0.4373252312603496	0.091	0.77	0.04010367182033814	4.149545156270928e-9	-0.4576862549484515	0.114	0.783	8.65387642340302e-5	1.1974205407960595e-7	-0.32697820539406586	0.1	0.698	0.0024972205378301824	1.9229763519701817e-6	1.2448635417156638e-8	FDC
Mrpl42	1.933167912013669e-6	-0.4751401129936863	0.091	0.76	0.04031621680504507	1.2193727260672594e-9	-0.46567104302825535	0.086	0.767	2.5430018202132695e-5	1.1970672580681475e-9	-0.45862148969498906	0.075	0.746	2.4964837667011215e-5	1.933167912013669e-6	3.591201769905534e-9	FDC
Nudt4	1.939282247391736e-6	-0.6988981798507108	0.227	0.94	0.04044373126935465	1.453917918872432e-9	-0.7724212260794299	0.257	0.933	3.032145819808457e-5	7.350729924079646e-9	-0.7118961222538713	0.325	0.96	1.5329947256668102e-4	1.939282247391736e-6	4.361753750275665e-9	FDC
Herpud1	3.446292834947272e-7	-0.5848911173725733	0.091	0.81	0.007187243707282536	1.9567897427737526e-6	-0.3509997597363547	0.171	0.778	0.04080885008554661	3.730048225015573e-9	-0.5421981054389462	0.125	0.825	7.779015573269977e-5	1.9567897427737526e-6	1.119014463330696e-8	FDC
Rnaseh2c	1.9573870242736484e-6	-0.46388644106975513	0	0.585	0.04082130639122694	1.0974151299181791e-7	-0.35876548440105377	0.029	0.572	0.0022886592534443625	4.963255747817946e-11	-0.48135092267711116	0	0.643	1.0350869862074327e-6	1.9573870242736484e-6	1.4889767242714818e-10	FDC
Igbp1	1.9573870242736484e-6	-0.46109642043450144	0	0.585	0.04082130639122694	3.121607924817913e-8	-0.38873381786377975	0.029	0.6	6.510113327207758e-4	5.686698468628054e-9	-0.386448880546327	0.05	0.659	1.1859609656323807e-4	1.9573870242736484e-6	1.7060095308868548e-8	FDC
Dab1	1.9573870242736484e-6	-0.44369387733431653	0	0.585	0.04082130639122694	4.2092321999241496e-8	-0.39494937034851424	0.029	0.594	8.778353752941814e-4	9.56754371063025e-7	-0.31635390836532273	0.025	0.484	0.019953112408519387	1.9573870242736484e-6	1.2627696068243372e-7	FDC
