gene	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	3_p_val	3_avg_log2FC	3_pct.1	3_pct.2	3_p_val_adj	max_pval	minimump_p_val	subtype
Cdkn1a	1.5783171293401002e-76	0.5300570945741386	0.695	0.364	3.291580373238779e-72	2.3112924645005585e-27	0.3075779759516005	0.61	0.401	4.820200434715915e-23	8.803323950092488e-44	0.34737680004639415	0.616	0.418	1.8359332097917883e-39	2.3112924645005585e-27	4.7349513880202954e-76	PvC
Ddx60	3.0285467058340004e-73	0.670578171912568	0.74	0.166	6.316034155016807e-69	1.2850307593549728e-43	0.6846357920066728	0.781	0.162	2.6799316486347957e-39	3.599299604129798e-27	0.6938951448999081	0.584	0.031	7.506339324412694e-23	3.599299604129798e-27	9.085640117502061e-73	CD34+ SC
Wars	1.2153067794003781e-79	0.73885576603987	0.784	0.217	2.5345222884394883e-75	5.694602107231379e-55	0.8322742064853216	0.857	0.196	1.1876092694631041e-50	4.108216832592247e-27	0.7106996669450607	0.673	0.189	8.567686204371132e-23	4.108216832592247e-27	3.6459203382010925e-79	CD34+ SC
Vcan	5.478457291764809e-27	0.8183189467916152	0.413	0.027	1.142532268197551e-22	9.46513895635119e-47	0.9133347248909539	0.511	0.006	1.973954729347041e-42	4.25390492716337e-67	0.876035168746778	0.478	0.009	8.871518725599209e-63	5.478457291764809e-27	1.2761714781490231e-66	Marco_LEC
Isg15	2.2508091064516644e-36	1.4510177720788695	0.975	0.269	4.694062391504946e-32	5.526429077010459e-27	1.5039029522684988	0.964	0.273	1.1525367840105313e-22	9.528913857565232e-28	1.405362409258418	0.964	0.277	1.987254984995229e-23	5.526429077010459e-27	6.752427319354956e-36	Cxcl9+ TRC
Rdh10	6.019700222340646e-27	1.055424455087034	0.613	0.206	1.2554084813691417e-22	4.3501638748476394e-43	1.0766449581903812	0.684	0.224	9.072266760994752e-39	8.894377498575018e-66	1.008544986233785	0.642	0.127	1.8549224273278202e-61	6.019700222340646e-27	2.668313249572478e-65	Marco_LEC
Cpne3	4.078902805310706e-95	0.7431304817140084	0.946	0.587	8.506551800475477e-91	3.7752810696979896e-57	0.7278271330848172	0.945	0.62	7.873348670855158e-53	6.362030379368295e-27	0.6111542775608075	0.819	0.528	1.326801435617258e-22	6.362030379368295e-27	1.223670841593222e-94	CD34+ SC
Sod2	4.796943085560646e-39	1.124191899620846	0.982	0.776	1.0004024804936727e-34	7.067785534097195e-27	1.1134183065187733	0.974	0.727	1.47398667313597e-22	3.631833477012541e-28	1.1190614747556147	0.97	0.638	7.574188716309654e-24	7.067785534097195e-27	1.4390829256681865e-38	Cxcl9+ TRC
Tgm2	2.1406426927050495e-94	0.8845661412879766	0.854	0.212	4.46431033563638e-90	3.885457761395248e-56	0.9245856971505046	0.873	0.235	8.103122161389789e-52	7.76197451944135e-27	0.6994583417486931	0.751	0.323	1.6187597860294937e-22	7.76197451944135e-27	6.421928078115163e-94	CD34+ SC
Slfn2	9.979210538605777e-27	0.967471739684673	0.693	0.277	2.0811643578262347e-22	2.5967785363364702e-42	0.9971770926381602	0.726	0.279	5.415581637529709e-38	4.381452785970569e-65	1.009463573968477	0.665	0.15	9.137519785141622e-61	9.979210538605777e-27	1.3144358357911709e-64	Marco_LEC
Ccl7	2.2236070885715224e-38	1.4374642712832655	0.978	0.433	4.63733258321591e-34	1.0354444196217107e-26	1.6283762467846277	0.977	0.341	2.159419337121078e-22	1.309566323106527e-29	1.7431655764502967	0.98	0.277	2.7311005668386623e-25	1.0354444196217107e-26	6.670821265714581e-38	Cxcl9+ TRC
Olfr56	1.1317405948449133e-26	0.6383203529160072	0.387	0.017	2.360245010549067e-22	1.598979171515833e-40	0.6214232822622173	0.474	0.018	3.33467106219627e-36	4.0478445111653925e-61	0.6943554387288277	0.437	0.006	8.441779728035426e-57	1.1317405948449133e-26	1.214353353349621e-60	Marco_LEC
Ccl5	1.1847936508067396e-26	0.8790030206500553	0.373	0.01	2.4708871587574553e-22	6.183395822446216e-32	0.887147748908969	0.38	0.012	1.2895471987711583e-27	3.361495087461821e-45	0.7847322897793165	0.381	0.021	7.010398004901627e-41	1.1847936508067396e-26	1.0084485262385458e-44	Marco_LEC
Cxcl16	2.093804588355781e-34	0.2771333508231283	0.476	0.261	4.366629469015981e-30	1.1944633603827609e-26	0.2556235719987569	0.474	0.292	2.491053338078248e-22	1.5036899534248393e-33	0.26236121138331997	0.406	0.245	3.1359453978675026e-29	1.1944633603827609e-26	6.281413765067346e-34	PvC
Wnk1	2.526276002875228e-51	0.39215242003931616	0.953	0.842	5.268548603996288e-47	1.2275797988418601e-30	0.4299406480188105	0.951	0.771	2.5601176704846995e-26	1.3810377292225433e-26	0.5200764514198516	0.885	0.669	2.880154184293614e-22	1.3810377292225433e-26	7.578828008625681e-51	CD34+ SC
Slfn4	1.6383469924669578e-26	0.7989984006642123	0.36	0.007	3.4167726527898406e-22	1.0940906569711605e-39	0.8324662811285193	0.432	0	2.2817260651133553e-35	6.296607170553176e-60	0.8407151115504274	0.417	0	1.3131574254188648e-55	1.6383469924669578e-26	1.8889821511659333e-59	Marco_LEC
Cxcl10	6.910817458429505e-36	1.5070978030973454	0.996	0.478	1.4412509809554733e-31	1.639564990542784e-26	1.3079746174835352	0.995	0.682	3.419312787776976e-22	3.945131974640096e-31	1.6715753751169513	0.997	0.489	8.22757273311192e-27	1.639564990542784e-26	2.0732452375288508e-35	Cxcl9+ TRC
Ccdc25	5.955246993746431e-89	0.7602790358005898	0.891	0.482	1.2419667605458183e-84	1.2530659227909038e-56	0.8229511376027929	0.916	0.38	2.61326898198043e-52	1.759596778583869e-26	0.6414259423819768	0.754	0.402	3.669639081736659e-22	1.759596778583869e-26	1.7865740981239042e-88	CD34+ SC
Ifi204	8.221600834755973e-37	1.3509199358244297	0.959	0.104	1.7146148540883583e-32	3.285639968218608e-26	1.3958990483634386	0.942	0.159	6.852202153719907e-22	1.3605341092548127e-26	1.2918980051860607	0.932	0.149	2.8373938848509117e-22	3.285639968218608e-26	2.4664802504267765e-36	Cxcl9+ TRC
Gpm6b	9.569336600234714e-27	0.2759766391044649	0.494	0.307	1.9956851479789497e-22	5.306734815545193e-26	0.2719469449109381	0.479	0.285	1.10671954578195e-21	3.234083923316786e-32	0.2824552579621314	0.433	0.274	6.744682022077157e-28	5.306734815545193e-26	9.702251769950349e-32	PvC
Slfn9	1.8027141495095801e-93	0.832596392980426	0.757	0.064	3.759560358802229e-89	2.122397192223714e-56	0.8839569712781589	0.797	0.039	4.426259344382556e-52	7.770025092588547e-26	0.7010873073413373	0.552	0.024	1.6204387330593415e-21	7.770025092588547e-26	5.408142448528753e-93	CD34+ SC
Trim30a	8.877985894359843e-26	0.8860779198593174	0.727	0.368	1.8515039582687454e-21	5.57092990234023e-43	0.9151075976001091	0.759	0.406	1.1618174311330549e-38	2.3467480547028195e-88	1.1572599342442385	0.783	0.21	4.89414306808273e-84	8.877985894359843e-26	7.040244164108512e-88	Marco_LEC
Dse	1.0974913906814443e-99	0.7535979841654545	0.94	0.566	2.2888182952661522e-95	1.0978121046266206e-52	0.7301251079442521	0.926	0.486	2.2894871441988172e-48	9.263265255483179e-26	0.5861144840938627	0.805	0.528	1.931853969031017e-21	9.263265255483179e-26	3.2924741720443324e-99	CD34+ SC
Eif4ebp1	1.1037881439324403e-81	0.513718705383094	0.685	0.388	2.3019501741711043e-77	2.3120650046402186e-32	0.32738562871683913	0.579	0.394	4.821811567177176e-28	1.01667738230626e-25	0.2547311429254137	0.521	0.42	2.120280680799705e-21	1.01667738230626e-25	3.31136443179734e-81	PvC
Parp10	3.4389240427176545e-74	0.6107216478947044	0.748	0.161	7.171876091087668e-70	7.544872047941905e-46	0.661747485343794	0.783	0.134	1.5734830655982842e-41	1.3482801100371427e-25	0.6417133134895543	0.572	0.047	2.8118381694824612e-21	1.3482801100371427e-25	1.0316772128152797e-73	CD34+ SC
Batf2	9.93401556603777e-79	0.6241047194446179	0.635	0.01	2.071738946297177e-74	1.966167523996215e-53	0.7365218732499565	0.759	0.022	4.1004423712941064e-49	1.6364155686289251e-25	0.6681386731452656	0.543	0.016	3.412744668375623e-21	1.6364155686289251e-25	2.9802046698113106e-78	CD34+ SC
Mlkl	1.833271571633461e-105	0.8616869801665958	0.843	0.133	3.823287862641583e-101	8.970490309628128e-62	0.8534458725114751	0.861	0.145	1.870795754072946e-57	2.166241449541209e-25	0.6237470077118595	0.649	0.189	4.517696543018192e-21	2.166241449541209e-25	5.4998147149004024e-105	CD34+ SC
Ifi211	2.7336085712921903e-32	1.2660926723995978	0.944	0.194	5.700940675429863e-28	2.2848589127551607e-25	1.3954514222840453	0.93	0.205	4.765073262550888e-21	1.0243311664860419e-26	1.2916453622005457	0.93	0.149	2.13624264770664e-22	2.2848589127551607e-25	8.200825713876579e-32	Cxcl9+ TRC
Serpina3f	8.701095361291516e-60	0.7270656924895761	0.542	0.028	1.8146134375973457e-55	9.155504254429551e-45	0.8767141301171186	0.681	0.028	1.909380412261283e-40	2.354301913033571e-25	0.8005613842216918	0.539	0.016	4.909896639631513e-21	2.354301913033571e-25	2.6103286083874736e-59	CD34+ SC
9930111J21Rik2	3.070829264779134e-92	0.8525994763168161	0.79	0.117	6.404214431696884e-88	8.742148854347636e-52	0.8279107025403298	0.821	0.145	1.8231751435741994e-47	2.840633007636213e-25	0.6935048222425968	0.631	0.134	5.924140137425322e-21	2.840633007636213e-25	9.21248779433726e-92	CD34+ SC
Gbp2	1.838928795826672e-32	1.1908510827717071	0.94	0.209	3.8350860036965243e-28	2.966411188243149e-25	1.3452461439030734	0.935	0.205	6.186450533081087e-21	2.527740663776558e-27	1.3889808412934255	0.934	0.106	5.271603154306012e-23	2.966411188243149e-25	5.516786387480001e-32	Cxcl9+ TRC
Ifitm3	3.7046077936417566e-36	0.5496879140187867	0.999	0.97	7.725959553639883e-32	3.333697638742836e-25	0.5970465066999735	0.999	0.909	6.952426425598185e-21	9.997875860637994e-28	0.4843942954305702	0.999	1	2.0850570107360535e-23	3.333697638742836e-25	1.111382338092517e-35	Cxcl9+ TRC
Irgm1	3.401797124938779e-25	0.8984060685006494	0.72	0.345	7.094447904059823e-21	1.5965178479560953e-53	1.0748218799989817	0.816	0.288	3.329537971912437e-49	2.3844568231910553e-92	1.2207920675741468	0.767	0.154	4.9727847047649456e-88	3.401797124938779e-25	7.153370469573156e-92	Marco_LEC
Bst2	4.585483273440273e-36	0.9636664014064913	0.981	0.791	9.56302536675969e-32	3.8689107311704707e-25	0.9112101787180508	0.966	0.727	8.068613329856017e-21	2.3550890494048886e-27	0.8062320375421423	0.981	0.83	4.911538212533895e-23	3.8689107311704707e-25	1.3756449820320738e-35	Cxcl9+ TRC
H2-T23	1.3147474654771311e-36	1.2566595176039055	0.963	0.418	2.741905839252557e-32	4.435426583532848e-25	1.2536184265900705	0.951	0.409	9.250082139957755e-21	3.0505855084535424e-26	1.2059599853932828	0.961	0.404	6.361996077879862e-22	4.435426583532848e-25	3.9442423964313604e-36	Cxcl9+ TRC
Ifit3b	6.7544629794918325e-25	0.6759498434972575	0.367	0.017	1.4086432543730218e-20	2.3717135063785603e-45	0.7761651093023932	0.526	0.024	4.946208517552487e-41	9.444951895959231e-59	0.7443765800557248	0.46	0.022	1.9697447179022976e-54	6.7544629794918325e-25	2.8334855687877433e-58	Marco_LEC
Ascc3	3.8017247053995066e-73	0.6279384436974176	0.887	0.536	7.928496873110671e-69	2.6976207927182238e-42	0.6179956608735147	0.901	0.441	5.625888163213855e-38	7.309312805723613e-25	0.5904324131995455	0.771	0.449	1.5243571856336594e-20	7.309312805723613e-25	1.14051741161986e-72	CD34+ SC
Ppa1	4.3755478948556705e-96	0.7885795528053304	0.909	0.413	9.125205134721501e-92	6.218386255838055e-58	0.8514632969624776	0.903	0.324	1.2968444536550263e-53	9.313015763554147e-25	0.6328215510753041	0.695	0.331	1.9422294374892176e-20	9.313015763554147e-25	1.312664368456684e-95	CD34+ SC
Fndc3a	1.5072380349839489e-99	0.8492069055933822	0.918	0.492	3.143344921959025e-95	6.34030887531712e-57	0.7659733956544068	0.941	0.531	1.3222714159473854e-52	1.1569061186425837e-24	0.6273812877823277	0.76	0.441	2.4127277104291082e-20	1.1569061186425837e-24	4.521714104951833e-99	CD34+ SC
Tnfsf10	2.335288650530433e-87	0.7089097307352084	0.717	0.046	4.870244480681218e-83	6.665426456100007e-48	0.7042509769973376	0.717	0.028	1.3900746874196565e-43	1.2555636204998035e-24	0.6700650550523698	0.541	0.031	2.61847793055234e-20	1.2555636204998035e-24	7.005865951591216e-87	CD34+ SC
Npc2	3.4619473102571e-35	0.7055385252488755	0.978	0.851	7.219891115541182e-31	1.4161438106817593e-24	0.7921035520266617	0.964	0.818	2.953367917176809e-20	1.3079577920269726e-28	0.8977504161026859	0.975	0.745	2.7277459752722514e-24	1.4161438106817593e-24	1.0385841930771327e-34	Cxcl9+ TRC
Mndal	6.56335408203157e-33	1.0802021140433102	0.977	0.597	1.3687874938076838e-28	7.808925734912163e-27	1.1811567762783763	0.973	0.591	1.6285514620159316e-22	1.495861764473467e-24	0.931865214041923	0.964	0.638	3.1196197098094156e-20	1.495861764473467e-24	1.969006224609474e-32	Cxcl9+ TRC
Xdh	1.6802620468977896e-24	0.9821390500738186	0.62	0.223	3.5041864988053403e-20	5.748556708459673e-57	1.2270012946265876	0.752	0.2	1.1988615015492649e-52	1.4757768964601241e-95	1.3017836284188509	0.716	0.097	3.0777327175675887e-91	1.6802620468977896e-24	4.4273306893803015e-95	Marco_LEC
Ccl2	2.1441362648897597e-32	1.2504775127104542	0.992	0.507	4.471596180427594e-28	1.7554860861413036e-24	1.3818569804001322	0.99	0.477	3.661066232647689e-20	2.690142734801123e-27	1.3828635817427144	0.993	0.489	5.610292673427742e-23	1.7554860861413036e-24	6.432408794669278e-32	Cxcl9+ TRC
Naa25	6.256245054162757e-70	0.6218270939941501	0.693	0.125	1.304739906045643e-65	1.2851917565264513e-44	0.6357073782974448	0.759	0.145	2.680267408235914e-40	1.803309993185439e-24	0.624155529353095	0.581	0.079	3.7608029907882333e-20	1.803309993185439e-24	1.8768735162488305e-69	CD34+ SC
Ifi205	4.385361786613217e-37	1.4089606480103936	0.927	0.045	9.145672005981864e-33	1.895324963514772e-24	1.4332067447403471	0.898	0.023	3.9527002114100575e-20	1.8507298603663056e-26	1.4600243156108852	0.903	0.021	3.85969712379393e-22	1.895324963514772e-24	1.3156085359839623e-36	Cxcl9+ TRC
Hspa8	1.1092687136373602e-99	0.39876958101084425	1	0.985	2.3133799022907148e-95	4.05071938340332e-35	0.26430874513653624	0.998	0.983	8.447775274087623e-31	2.9177886986276833e-24	0.25124940550357233	0.992	0.976	6.085048330988034e-20	2.9177886986276833e-24	3.327806140912034e-99	CD34+ SC
Clic4	5.441094377482688e-34	0.5552761530939323	0.986	0.925	1.1347402324240147e-29	2.9494333592294612e-24	0.5642689501044307	0.976	0.932	6.151043270673042e-20	1.3394512424259586e-25	0.7211197789953356	0.985	0.766	2.793425566079337e-21	2.9494333592294612e-24	1.632328313244807e-33	Cxcl9+ TRC
Calhm6	1.2249589476619129e-33	1.4256385959984543	0.942	0.179	2.554651885348919e-29	3.2417529512063924e-24	1.441683940117812	0.909	0.159	6.760675779740931e-20	4.979984214458394e-27	1.5001690341880367	0.928	0.128	1.038575707925298e-22	3.2417529512063924e-24	3.6748768429857356e-33	Cxcl9+ TRC
Vcam1	1.508823656114858e-28	0.43319962469051054	0.862	0.737	3.1466517348275362e-24	3.379305312386604e-24	0.5448203117999376	0.89	0.648	7.047541228982263e-20	5.6889600420010015e-30	0.7502274500077655	0.855	0.488	1.186432616759309e-25	3.379305312386604e-24	1.7066880126002843e-29	CD34+ SC
Alpl	9.82843841551336e-59	0.6639163982709047	0.584	0.071	2.0497208315553113e-54	2.651705933100774e-33	0.6331934887185037	0.589	0.05	5.530132723481664e-29	3.612549957777559e-24	0.763748163918094	0.546	0.047	7.533972936945098e-20	3.612549957777559e-24	2.9485315246540093e-58	CD34+ SC
Oasl2	5.293562154096716e-24	0.7840719526126348	0.487	0.088	1.1039723872368701e-19	8.738071273275748e-53	1.0163789828172947	0.617	0.052	1.8223247640416573e-48	4.1835393404502807e-73	0.9640799264938785	0.552	0.034	8.72477129450906e-69	5.293562154096716e-24	1.2550618021350946e-72	Marco_LEC
Ccl4	6.953974920992512e-24	0.8280940747263088	0.34	0.01	1.4502514697729883e-19	3.686440083227597e-36	0.9893268860370144	0.398	0	7.688070793571154e-32	9.400578837784277e-51	0.8422747839805387	0.366	0.002	1.960490716619911e-46	6.953974920992512e-24	2.8201736513352704e-50	Marco_LEC
Sfrp1	6.791538378648191e-51	0.5484656409927144	0.934	0.594	1.4163753288670802e-46	2.623934899651964e-43	0.7096407266196839	0.945	0.503	5.472216233224171e-39	7.915804910406998e-24	0.6608679609864456	0.791	0.354	1.6508411140653795e-19	7.915804910406998e-24	2.0374615135944496e-50	CD34+ SC
Usp18	8.29448209070598e-24	0.9520861561310647	0.567	0.172	1.7298142400167322e-19	3.535850727454335e-55	1.194008263835638	0.692	0.115	7.374016692106016e-51	3.0479225279768177e-88	1.1990696906688414	0.647	0.051	6.356442432095653e-84	8.29448209070598e-24	9.143767583930383e-88	Marco_LEC
9930111J21Rik2	8.342934467376822e-24	1.0658345270625715	0.62	0.253	1.7399189831714362e-19	6.188639339793864e-49	1.0500542517247249	0.737	0.227	1.2906407343140103e-44	6.981033038148264e-71	1.051380359757648	0.67	0.15	1.4558944401058203e-66	8.342934467376822e-24	2.0943099114444992e-70	Marco_LEC
Slc43a3	7.53194927569492e-33	0.3787642692580713	0.88	0.745	1.5707880214461757e-28	3.0406818360364676e-24	0.4195177356358284	0.901	0.721	6.341341969054053e-20	8.355914607779862e-24	0.575471808357855	0.818	0.551	1.74262599145249e-19	8.355914607779862e-24	2.25958478270848e-32	CD34+ SC
Has1	3.25918504589587e-36	0.6308827112434257	0.779	0.388	6.797030413215837e-32	9.519538555136519e-27	0.7091107102717068	0.823	0.408	1.985299765673721e-22	9.884784613863178e-24	0.8438616007300989	0.702	0.26	2.0614718312211658e-19	9.884784613863178e-24	9.777555137687588e-36	CD34+ SC
Igtp	4.5914369651634115e-31	1.1006192302769495	0.92	0.194	9.575441790848294e-27	1.089660995176117e-23	1.2687804204842312	0.898	0.114	2.272488005439792e-19	5.397816286617078e-26	1.2657728913435315	0.917	0.149	1.1257145865739916e-21	1.089660995176117e-23	1.3774310895490167e-30	Cxcl9+ TRC
Akap12	1.2377567370488781e-23	1.1011676329126523	0.553	0.169	2.5813416751154354e-19	1.4700897283158643e-38	1.1585485580302664	0.632	0.188	3.065872128402735e-34	8.484326684689837e-47	0.9657601385711113	0.545	0.142	1.7694063300920654e-42	1.2377567370488781e-23	2.5452980054069527e-46	Marco_LEC
Ctla2a	1.5979467707064317e-23	0.9617566904911173	0.747	0.412	3.3325179903082633e-19	4.686965255645081e-44	1.0366709674950487	0.838	0.464	9.774666040647817e-40	2.4374866575470508e-36	0.6664516819580311	0.826	0.543	5.083378424314374e-32	1.5979467707064317e-23	1.4060895766935283e-43	Marco_LEC
Il33	1.1679588851437943e-31	1.0245815183441465	0.953	0.537	2.435778254967383e-27	1.6047543386259978e-23	1.2667930514792753	0.942	0.364	3.3467151732045184e-19	9.468487630879773e-25	1.2165596552047577	0.949	0.362	1.9746530954199765e-20	1.6047543386259978e-23	3.5038766554313982e-31	Cxcl9+ TRC
Ddx24	2.747488114569353e-63	0.4958114792507423	0.917	0.722	5.729886462934385e-59	1.0145536816537502e-35	0.5007952623441714	0.911	0.67	2.115851703088896e-31	1.7565887235882302e-23	0.5295332545507725	0.808	0.567	3.663365783043254e-19	1.7565887235882302e-23	8.242464343707988e-63	CD34+ SC
C4b	6.531538466256533e-49	0.622400833402739	0.835	0.457	1.3621523471377998e-44	2.4097425009587007e-23	0.5253310824490939	0.812	0.374	5.02551798574937e-19	2.959116365801992e-30	0.8103360141165831	0.794	0.37	6.171237180880054e-26	2.4097425009587007e-23	1.9594615398769413e-48	CD34+ SC
Slfn5	2.5710466845921373e-23	0.7528799607732484	0.827	0.645	5.361917860716902e-19	2.343422682521272e-56	0.8602116378831018	0.91	0.594	4.8872080043981124e-52	1.3472000503556404e-88	1.0778904800938696	0.887	0.39	2.8095857050166883e-84	2.5710466845921373e-23	4.041600151066871e-88	Marco_LEC
Gbp8	2.0443082699232542e-67	0.6313084035714263	0.629	0.059	4.2634048969249464e-63	9.20388314431941e-37	0.6073834905103714	0.65	0.073	1.919469829747813e-32	2.9795905369692524e-23	0.6375823852521567	0.544	0.063	6.213936064849376e-19	2.9795905369692524e-23	6.132924809769731e-67	CD34+ SC
Vcan	3.1376790200264437e-32	1.168540608216007	0.924	0.164	6.543629596265148e-28	3.1915966446687093e-23	1.291620430125464	0.899	0.091	6.656074802456594e-19	1.2466893537644119e-24	1.2837445356436181	0.9	0.128	2.5999706472756808e-20	3.1915966446687093e-23	9.413037060079248e-32	Cxcl9+ TRC
Pnpt1	4.481791332708859e-75	0.6512538416087152	0.751	0.168	9.346775824364325e-71	2.6028290329320045e-46	0.6895000395658766	0.757	0.14	5.428199948179695e-42	3.276289219462918e-23	0.6047226931878134	0.55	0.063	6.832701167189916e-19	3.276289219462918e-23	1.3445373998126726e-74	CD34+ SC
Parp12	1.8851849975017592e-93	0.7213053393175577	0.837	0.196	3.931553312289919e-89	2.445504724207998e-54	0.7632533368167564	0.821	0.145	5.10010010233578e-50	3.385029889486339e-23	0.5916936595834359	0.644	0.197	7.05947983452376e-19	3.385029889486339e-23	5.6555549925052335e-93	CD34+ SC
G530011O06Rik	3.1101177674162415e-70	0.7294346015419404	0.724	0.163	6.486150603946572e-66	3.27946379173824e-49	0.9454452696786715	0.732	0.056	6.839321737670099e-45	3.555623756237958e-23	0.69913698423928	0.537	0.047	7.415253343634261e-19	3.555623756237958e-23	9.330353302248834e-70	CD34+ SC
Setdb2	2.95337926952241e-90	0.7222715624204273	0.773	0.107	6.159272466588986e-86	3.2882221943318447e-49	0.7151264031681588	0.759	0.084	6.857587386279062e-45	3.6291974263077614e-23	0.6238751569428218	0.55	0.071	7.568691232564837e-19	3.6291974263077614e-23	8.86013780856717e-90	CD34+ SC
Npc2	3.969318569605164e-23	0.5728953668020493	0.827	0.662	8.278013876911569e-19	1.3672255654611856e-32	0.5435409254179555	0.835	0.682	2.8513489167693027e-28	1.1787586007456975e-65	0.7912589814017927	0.841	0.496	2.4583010618551523e-61	3.969318569605164e-23	3.5362758022370607e-65	Marco_LEC
Irf8	5.1331681539665626e-23	0.668575862678982	0.787	0.551	1.0705222185097267e-18	2.6811693088049455e-34	0.6174985092951841	0.816	0.636	5.591578593512714e-30	1.8233484543952326e-56	0.8026439766563801	0.795	0.397	3.8025932016412575e-52	5.1331681539665626e-23	5.470045363185631e-56	Marco_LEC
Zbp1	5.5801006657218034e-33	1.1772597202359274	0.912	0.104	1.1637299938362821e-28	5.145724661067867e-23	1.2342143659325548	0.873	0.023	1.0731408780657037e-18	4.9189420126308864e-23	1.127538823549658	0.876	0.128	1.0258453567341714e-18	5.145724661067867e-23	1.6740301997165435e-32	Cxcl9+ TRC
Gbp6	1.0197621840947504e-31	1.1645252537425486	0.917	0.149	2.126714034929602e-27	1.5027657958505966e-22	1.2192030607910653	0.885	0.114	3.134018067246419e-18	3.8214229444295387e-25	1.2586801833072463	0.895	0.106	7.969577550607802e-21	1.5027657958505966e-22	3.059286552284251e-31	Cxcl9+ TRC
Zbp1	1.8615753121680865e-22	0.8685403102362352	0.64	0.277	3.882315313526545e-18	8.210923444523836e-41	1.0459732123304692	0.673	0.227	1.712388084355446e-36	4.758493749487291e-78	1.109050129474889	0.675	0.124	9.923838714555745e-74	1.8615753121680865e-22	1.4275481248461848e-77	Marco_LEC
Sdc4	5.1484067545928585e-31	0.977095970795724	0.941	0.552	1.0737002286703406e-26	2.24509960907869e-22	1.1174729643059176	0.932	0.523	4.682155234733607e-18	2.4688736884848504e-23	1.0975449073245598	0.919	0.426	5.148836077335156e-19	2.24509960907869e-22	1.544522026377851e-30	Cxcl9+ TRC
Irf7	1.3006732081779806e-33	1.1954420526340304	0.935	0.149	2.7125539756551785e-29	2.3979560694483224e-22	1.121346397869536	0.9	0.25	5.000937382834477e-18	2.0665569773644867e-23	1.0743629462861164	0.904	0.255	4.309804576293637e-19	2.3979560694483224e-22	3.90201962453393e-33	Cxcl9+ TRC
Susd6	6.223542958961921e-44	0.5440102809850995	0.794	0.48	1.2979198840915086e-39	3.044382234222276e-26	0.5108966349375665	0.838	0.525	6.349059149470556e-22	2.418595237864199e-22	0.6196885690177449	0.725	0.425	5.0439803685657874e-18	2.418595237864199e-22	1.867062887688572e-43	CD34+ SC
Pnp	1.2396707897682932e-32	0.961491300898699	0.951	0.627	2.585333432061775e-28	2.620876553463708e-22	1.032031822438924	0.932	0.545	5.465838052248563e-18	7.110213776140253e-24	0.9860944380253877	0.933	0.574	1.4828350830140498e-19	2.620876553463708e-22	3.719012369304859e-32	Cxcl9+ TRC
Gdf15	9.999909925741343e-73	0.5472923380736531	0.622	0.308	2.085481215013357e-68	2.835944275839681e-22	0.3109571316214158	0.498	0.331	5.914361787263655e-18	4.892214293533018e-39	0.33326205796556635	0.504	0.319	1.020271290916311e-34	2.835944275839681e-22	2.9999729777223744e-72	PvC
Ly6a	4.154484511158481e-34	1.4453051980577714	0.923	0.269	8.664177448021013e-30	3.001049205442991e-22	1.411321301893926	0.897	0.205	6.258688117951358e-18	6.139482360493252e-27	1.4711786533699795	0.96	0.255	1.2803890462808676e-22	3.001049205442991e-22	1.2463453533475399e-33	Cxcl9+ TRC
Glipr2	9.048857690215458e-86	0.7062314042241926	0.883	0.423	1.8871392712944336e-81	3.0900888346601895e-57	0.8343085036232134	0.884	0.296	6.444380264683825e-53	3.0294268539978664e-22	0.6095728040517199	0.678	0.26	6.317869704012551e-18	3.0294268539978664e-22	2.714657307064592e-85	CD34+ SC
Snx2	3.3996415189070715e-88	0.7330246548280551	0.909	0.556	7.089952387680698e-84	1.1737228137754638e-57	0.7908786211108803	0.928	0.486	2.44779892812873e-53	3.4962151535998934e-22	0.5820947250272386	0.742	0.425	7.291356702832577e-18	3.4962151535998934e-22	1.019892455672115e-87	CD34+ SC
Atp1b3	3.8917392435079223e-109	0.7841994337091033	0.971	0.617	8.116222192335772e-105	1.4905652927725201e-58	0.7555669352333191	0.962	0.603	3.108573918077091e-54	3.86491781594995e-22	0.5135443484920486	0.826	0.614	8.06028610516362e-18	3.86491781594995e-22	1.1675217730523682e-108	CD34+ SC
Gbp5	9.145828497663793e-33	1.1455609776053726	0.927	0.194	1.9073625331877842e-28	5.355169055888919e-22	1.101100289733688	0.897	0.341	1.116820506605634e-17	5.8619329771283026e-24	1.1326320225489481	0.907	0.277	1.2225061223801076e-19	5.355169055888919e-22	2.743748549299133e-32	Cxcl9+ TRC
Mycbp2	5.968847616479732e-38	0.35738952460334883	0.93	0.857	1.2448031704168483e-33	1.5656326142972763e-27	0.41635057337726555	0.941	0.821	3.2651268171169696e-23	6.271697406045535e-22	0.46315059603252473	0.863	0.764	1.3079624940307964e-17	6.271697406045535e-22	1.790654284943928e-37	CD34+ SC
Plekha4	1.1327747239786515e-88	0.7338804594204663	0.852	0.235	2.3624016868574777e-84	2.7411895075212992e-50	0.7177335786256227	0.865	0.246	5.71675071793567e-46	6.911462011423147e-22	0.5554961494141981	0.67	0.26	1.4413854024822973e-17	6.911462011423147e-22	3.398324171935974e-88	CD34+ SC
